Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_position,Momentum_10,Momentum_20,Volume_MA_5,Volume_MA_20,Volume_ratio,High_Low_ratio,MA5_MA10_cross,MA10_MA20_cross,Stoch_K,Stoch_D,Williams_R,CCI,ADX,ROC_10,ROC_20,Price_to_MA5,Price_to_MA20,Price_to_High,Price_to_Low,Volume_Momentum,Price_Volume_Trend,Trend_Strength,Volatility_Trend,sentiment_score,garch_volatility
2023-04-17,0.01984831387907482,0.017016435552217546,0.0012855824128754634,0.0,0.09023695892057511,BHARTIARTL,yfinance,0.5945554524163127,0.0,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.3459687002510781,0.335292522572809,0.4898284399121796,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4688872.2,4351008.55,0.16822614676288486,0.15959212345918836,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.47629885974555997,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.0063502942319959566
2023-04-18,0.0026201421946071557,0.0,0.0,7.1766760171732e-05,0.04024834702596501,BHARTIARTL,yfinance,0.5945554524163127,0.0,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.3460475665886605,0.33531130732030545,0.4900344166361927,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4688872.2,4351008.55,0.16822614676288486,0.6033906592550158,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.47629885974555997,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.003503595362138512
2023-04-19,0.0,0.0013116590788212479,0.0024640487287732604,0.003589275261051683,0.03407236493015089,BHARTIARTL,yfinance,0.6516124803819412,0.0,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.34997393820495576,0.33626153639238726,0.5002478012246552,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4688872.2,4351008.55,0.16822614676288486,0.8318091618919008,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.47629885974555997,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.0007099640311889477
2023-04-20,0.00190230205380848,0.0062039085612415334,0.0071778677150542425,0.009080860608421504,0.02339949434964302,BHARTIARTL,yfinance,0.6837180100088892,0.0,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.3590393558502672,0.33918096257469565,0.5218402538129373,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4688872.2,4351008.55,0.16822614676288486,0.9076775412406802,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.47629885974555997,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.0
2023-04-21,0.005922222289344914,0.007267466905929831,0.008499225457962667,0.003984126335205396,0.04494452611320332,BHARTIARTL,yfinance,0.5103428073234446,0.0,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.3603920053933076,0.3418386838181972,0.5189706317451614,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4688872.2,4351008.55,0.16822614676288486,0.07245579501304335,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.47629885974555997,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.003840257467962571
2023-04-24,0.0027637586124276137,0.0017016999184812365,0.0022141362841739953,0.0004307344542396896,0.05236437323790962,BHARTIARTL,yfinance,0.5349462713953458,8.793936125894852e-05,0.0,0.0,0.18078618383803402,0.43169530179294263,0.6717586548978798,0.35738249172290015,0.34324804098696376,0.5052821888987632,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,3926405.8,4351008.55,0.16822614676288486,0.4084630608142971,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.41048140200344285,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.021250328912826896,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.012122783673214954
2023-04-25,0.0025842559022631884,0.008508214019568472,0.006570797809821505,0.009296205520006429,0.0573526286426502,BHARTIARTL,yfinance,0.74007150989672,0.00197121395080746,0.0,0.0,0.18078618383803402,0.5253714037130272,0.6717586548978798,0.36463703299352085,0.3461034467718844,0.5211382634494034,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4270756.2,4351008.55,0.16822614676288486,0.7423249277315976,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.5371946256118356,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.05218185050755389,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.015259552719274483
2023-04-26,0.013315970369325747,0.010564375265471715,0.010391830368177812,0.009906401505745177,0.05024090161806465,BHARTIARTL,yfinance,0.6033029599710217,0.003260927465672192,0.0,0.0,0.18078618383803402,0.4939694367711307,0.6717586548978798,0.370778605920969,0.3498505995240861,0.5309163623567009,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4596267.8,4351008.55,0.16822614676288486,0.517606511231796,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.5252826102209909,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.05399696416537684,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.03244623866505014
2023-04-27,0.007645052656566342,0.017158274141089946,0.013427289402015874,0.019274463048062906,0.04102607808084809,BHARTIARTL,yfinance,0.7457426634976726,0.005342067896039082,0.0,0.0,0.18078618383803402,0.5339310212257081,0.6717586548978798,0.3856024492576603,0.3563791330015222,0.5614144933602927,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,4951133.4,4351008.55,0.16822614676288486,0.8855423766284501,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.6563683978323898,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.06420483393824127,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.028929398451356336
2023-04-28,0.020458484591841963,0.026269136921744485,0.024747645387694472,0.028463018427811737,0.0652942811703402,BHARTIARTL,yfinance,0.7403430587394582,0.010339713461104294,0.0,0.0,0.18078618383803402,0.6860152589840083,0.6717586548978798,0.4068624445815698,0.3666657633805216,0.6026224195489713,0.0005692889232483678,0.0,0.2674492911456395,0.6217590858883961,0.5683956324468926,0.4807866274460858,5360823.0,4351008.55,0.16822614676288486,0.8501467164775383,0.4683304898585496,0.49763448546524996,0.6423268289060866,0.7241052174275436,0.6423268290205063,0.7275931461490527,0.2445459611266987,0.5683956324468926,0.4807866274460857,0.7309228281637985,0.44833489051934894,0.8998562841361846,0.27594456176602655,0.05320011080362321,0.6324745374374421,0.2385309341052485,0.37730121654025195,0.5,0.04748056238938436
