Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_position,Momentum_10,Momentum_20,Volume_MA_5,Volume_MA_20,Volume_ratio,High_Low_ratio,MA5_MA10_cross,MA10_MA20_cross,sentiment_score,garch_volatility
2023-07-27,0.2942823188793797,0.28211469826285107,0.2748331684073624,0.27416215649160103,0.3017927369040587,RELIANCE,yfinance,0.585345810304854,0.26617033402451806,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.44509910400056896,0.4419737874014951,0.45199722165454514,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,13778154.0,12979679.7,0.3096784805094516,0.26867779811343906,0.47708155408264546,0.48581424545517454,0.5,0.0
2023-07-28,0.2716560350490047,0.2875147019996467,0.2855242390630415,0.299858428164272,0.3648767444326119,RELIANCE,yfinance,0.585345810304854,0.26617033402451806,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.45674619240346837,0.44452089633453906,0.4756523849297746,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,13778154.0,12979679.7,0.3096784805094516,0.6641281314016159,0.47708155408264546,0.48581424545517454,0.5,0.03792998350277199
2023-07-31,0.28790590590146525,0.2989892522705553,0.3037620871148605,0.3217231314862925,0.14980539184726277,RELIANCE,yfinance,0.5744283501609722,0.26617033402451806,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.4756490660462824,0.45069246455496226,0.5093129697265619,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,13778154.0,12979679.7,0.3096784805094516,0.8959340281574855,0.47708155408264546,0.48581424545517454,0.5,0.05402197965025035
2023-08-01,0.3158286825549559,0.30428540658917047,0.2905030864758218,0.2848902452617317,0.16706932798503987,RELIANCE,yfinance,0.418564072970004,0.26617033402451806,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.4734159933548086,0.45514136708967184,0.49331446352388725,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,13778154.0,12979679.7,0.3096784805094516,0.1513830160164933,0.47708155408264546,0.48581424545517454,0.5,0.05407719056073568
2023-08-02,0.26872485037930804,0.2554789929088659,0.24679504214362247,0.2574572346637658,0.2233320469941041,RELIANCE,yfinance,0.44240420759012367,0.26617033402451806,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.4589094529461061,0.4555280448649025,0.45558832283962575,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,13778154.0,12979679.7,0.3096784805094516,0.4836890293503097,0.47708155408264546,0.48581424545517454,0.5,0.08922140091648212
2023-08-03,0.23386022058732348,0.24395253450795362,0.24097798081853927,0.2467803377045592,0.17813620167126928,RELIANCE,yfinance,0.48708479900670054,0.26035594561135555,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4500732137205265,0.6294827895263345,0.4425471381596553,0.4522591023914231,0.4216383442055633,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,12366444.4,12979679.7,0.3096784805094516,0.42866165498925074,0.47708155408264546,0.48581424545517454,0.5,0.08363572159998478
2023-08-04,0.25802896506291084,0.2596327776079548,0.2551803274176434,0.2811610605329298,0.40092597504315025,RELIANCE,yfinance,0.6097647986486621,0.25638565574281813,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4672027477716641,0.6294827895263345,0.4453401444794649,0.45025475268415727,0.4333826979602758,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,12777996.0,12979679.7,0.3096784805094516,0.8795459397060464,0.47708155408264546,0.48581424545517454,0.5,0.05650655780111358
2023-08-07,0.2808610978254169,0.2725094997886197,0.2901888267271331,0.2957719094646345,0.10481206261517226,RELIANCE,yfinance,0.5553490381352282,0.25087504719618936,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.4537508915745381,0.6294827895263345,0.4541481616796405,0.4505775036222678,0.4549946302220353,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,12264335.2,12979679.7,0.3096784805094516,0.8289510402957119,0.47708155408264546,0.48581424545517454,0.5,0.0817448331402415
2023-08-08,0.2880601079756553,0.2787918189016301,0.28447618857641865,0.2802413731711537,0.17245527495203206,RELIANCE,yfinance,0.47453832153255016,0.24988788311377563,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.49400969783216775,0.6294827895263345,0.45390653804509046,0.4507828635513673,0.45390441242680435,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,12325823.2,12979679.7,0.3096784805094516,0.26831163832814103,0.47708155408264546,0.48581424545517454,0.5,0.057463414771018795
2023-08-09,0.26425121576159594,0.27313238895533676,0.2651377761231304,0.29715081006627697,0.20122997341853677,RELIANCE,yfinance,0.5615460381487007,0.25831660973315396,0.2475434539442758,0.2605929775852531,0.1255656890130526,0.5801047359778142,0.6294827895263345,0.46128123109525043,0.4525599276578161,0.46850092946352345,0.2152225158387644,0.30722165913141186,0.06641475811387619,0.23699590756161631,0.44692094075898675,0.3387613122496097,12073497.6,12979679.7,0.3096784805094516,0.9473966406811807,0.47708155408264546,0.48581424545517454,0.5,0.04947216233131546
