Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_position,Momentum_10,Momentum_20,Volume_MA_5,Volume_MA_20,Volume_ratio,High_Low_ratio,MA5_MA10_cross,MA10_MA20_cross,sentiment_score,garch_volatility
2023-04-10,0.005455603984322099,0.008011879173715264,0.009927610997022218,0.007250361913344716,0.016898772185707688,BHARTIARTL,yfinance,0.6449897211413858,0.0029531443379636757,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.3459686976067769,0.33529251892367157,0.48982843991218655,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4471398.8,4130157.65,0.05821485257193391,0.3495524146879765,0.38672105534887186,0.5010405278007652,0.0,0.0
2023-04-11,0.01051636871861561,0.007799180417908835,0.011141785975797625,0.010408947351226439,0.034625572436451646,BHARTIARTL,yfinance,0.6449897211413858,0.0029531443379636757,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.34943974831650987,0.3361192697652983,0.49889384957330196,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4471398.8,4130157.65,0.05821485257193391,0.7974768255790734,0.38672105534887186,0.5010405278007652,0.0,0.0008997419141807406
2023-04-12,0.009080674934180077,0.00677108278878813,0.008963377892067803,0.008219436331011853,0.037698826053080364,BHARTIARTL,yfinance,0.557785989153718,0.0029531443379636757,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.34971356642930657,0.3368458896975903,0.49779590365397985,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4471398.8,4130157.65,0.05821485257193391,0.6624513784081933,0.38672105534887186,0.5010405278007652,0.0,0.001782402626294699
2023-04-13,0.00620935649202925,0.004360490078547663,0.009213422834774554,0.005312168446940602,0.04263940708457876,BHARTIARTL,yfinance,0.5459350587782172,0.0029531443379636757,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.3466905483307059,0.3367071492722285,0.48830713660152164,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4471398.8,4130157.65,0.05821485257193391,0.2928685229921505,0.38672105534887186,0.5010405278007652,0.0,0.0038344174271169873
2023-04-17,0.019848270323639672,0.017016391921352736,0.001285538485486959,0.0,0.09023695892057511,BHARTIARTL,yfinance,0.50624155383752,0.0029531443379636757,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.33847618221535064,0.33463962138486186,0.46715777985228324,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4471398.8,4130157.65,0.05821485257193391,0.15959212345918836,0.38672105534887186,0.5010405278007652,0.0,0.007242476796151198
2023-04-18,0.002620142812053472,0.0,0.0,7.181139124157188e-05,0.04024834702596501,BHARTIARTL,yfinance,0.5945563424648163,0.0014875611724610716,0.0,0.0,0.11365081804674615,0.35162871313324384,0.7105212904558883,0.33220472546145746,0.3314918346263627,0.4553126280679797,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4941482.0,4130157.65,0.05821485257193391,0.6033906592550133,0.38672105534887186,0.5010405278007652,0.0,0.01737995604195275
2023-04-19,0.0,0.0013116589592554462,0.002464048755643433,0.003589319892121412,0.03407236493015089,BHARTIARTL,yfinance,0.6516124918555254,9.52562540391666e-05,0.0,0.0,0.11365081804674615,0.35581008195404096,0.7105212904558883,0.3313135258386637,0.3287613351895877,0.45988822730217616,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4930344.6,4130157.65,0.05821485257193391,0.831809161891898,0.38672105534887186,0.5010405278007652,0.0,0.0166925430445366
2023-04-20,0.0019023018513107948,0.006203908614762388,0.007177867893861323,0.009080905239491233,0.02339949434964302,BHARTIARTL,yfinance,0.6837179431202471,0.00027113498136488445,0.0,0.0,0.11365081804674615,0.43614810553895844,0.7105212904558883,0.33681714728615053,0.3278878135397461,0.4802501834351976,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4642464.6,4130157.65,0.05821485257193391,0.9076775412406847,0.38672105534887186,0.5010405278007652,0.0,0.017837255710498878
2023-04-21,0.005922178115069676,0.0072674228423457166,0.008499181847858583,0.003984126335205396,0.04494452611320332,BHARTIARTL,yfinance,0.510342436678308,0.0,0.0,0.0,0.11365081804674615,0.41309361659136196,0.7105212904558883,0.33563241126409216,0.32690681033863644,0.4790716369563815,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4688872.2,4130157.65,0.05821485257193391,0.07245579501304335,0.38672105534887186,0.5010405278007652,0.0,0.022967719104182382
2023-04-24,0.002763669377154332,0.0017016111117265087,0.0022140482615535806,0.00043068982316996074,0.05236437323790962,BHARTIARTL,yfinance,0.5349458292463987,8.793025171971447e-05,0.0,0.0,0.11365081804674615,0.431694826288915,0.7105212904558883,0.33091702901560816,0.3249988763202927,0.4689077433591221,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,3926405.8,4130157.65,0.05821485257193391,0.4084630608142959,0.38672105534887186,0.5010405278007652,0.0,0.031875151888844044
2023-04-25,0.00258425576780541,0.008508214343652676,0.006570797896050418,0.009296250151076269,0.0573526286426502,BHARTIARTL,yfinance,0.7400728064282973,0.0019712048927490455,0.00021047765092840898,0.0,0.11365081804674615,0.5253713956716864,0.7105212904558883,0.3371367622800135,0.3249539738153196,0.48933607923724587,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4016075018120626,0.4730246904507368,4270756.2,4130157.65,0.05821485257193391,0.7423249277315959,0.40741775247308065,0.5010405278007652,0.0,0.0362447754161066
2023-04-26,0.013315971525848513,0.01056437579738101,0.010391830881503306,0.009906446136815017,0.05024090161806465,BHARTIARTL,yfinance,0.6033030894418725,0.003260918442869132,0.00015878114412637423,0.0,0.11365081804674615,0.4939694313345713,0.7105212904558883,0.34278098155805686,0.32626241794962996,0.5041756670318679,0.0,0.0,0.23375070325135963,0.6540581442805558,0.38056469225838824,0.4730246904507368,4596267.8,4130157.65,0.05821485257193391,0.5176065112317986,0.4239932319743829,0.5010405278007652,0.0,0.05302338115539418
2023-04-27,0.00764500855884942,0.017158230516520878,0.013427246008667293,0.019274463048062906,0.04102607808084809,BHARTIARTL,yfinance,0.7457417193603888,0.005342049818182537,0.0012961042937698064,0.0,0.11365081804674615,0.5339305449105373,0.7105212904558883,0.35753417245857494,0.33082315620163216,0.5398374130269485,0.0,0.0,0.23375070325135963,0.6540581442805558,0.4759221131284195,0.4730246904507368,4951133.4,4130157.65,0.05821485257193391,0.8855423766284501,0.4357681233787248,0.5010405278007652,0.0,0.05154068930681044
2023-04-28,0.02045839696111973,0.026269049468360506,0.024747558759719346,0.028462973796741897,0.0652942811703402,BHARTIARTL,yfinance,0.740342151641132,0.01033968640791938,0.003677821455665642,0.0,0.11365081804674615,0.6860147869288324,0.7105212904558883,0.3790586305708899,0.3395985413527971,0.5860514581710459,0.0,0.0,0.23375070325135963,0.6540581442805558,0.5767462450358212,0.4730246904507368,5360823.0,4130157.65,0.05821485257193391,0.8501467164775376,0.46833032091695254,0.5010405278007652,0.0,0.06943975286034387
