Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_position,Momentum_10,Momentum_20,Volume_MA_5,Volume_MA_20,Volume_ratio,High_Low_ratio,MA5_MA10_cross,MA10_MA20_cross,sentiment_score,garch_volatility
2025-04-28,0.0,0.03265913741744342,0.0,0.05210263792517811,0.9529260864467299,RELIANCE,yfinance,0.7275065466766834,0.23298558367661393,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.44909454290519096,0.4645955699900945,0.5838647010634338,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,22963540.2,13801905.85,0.06515055616718962,0.9117011033686785,0.5343665826717343,0.7002910980195594,0.5,1.0
2025-04-29,0.15760045199383388,0.2317210348942904,0.23714309249377497,0.22170276169879344,1.0,RELIANCE,yfinance,0.7275065466766834,0.23298558367661393,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.49668479924984243,0.475522749763297,0.6613993986777146,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,22963540.2,13801905.85,0.06515055616718962,0.7233687828791009,0.5343665826717343,0.7002910980195594,0.5,0.9529347609425312
2025-04-30,0.31520075406858616,0.23994653166928348,0.2323810259110699,0.2507929247234433,0.7683762316434253,RELIANCE,yfinance,0.47757490896266386,0.23298558367661393,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.5415910524433086,0.49457540046229864,0.7190543420648889,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,22963540.2,13801905.85,0.06515055616718962,0.8397451419978762,0.5343665826717343,0.7002910980195594,0.5,0.9078426348127464
2025-05-02,0.3762075770800184,0.3183645616665105,0.4233334830114899,0.33202608663480415,0.3590635465377797,RELIANCE,yfinance,0.5673332900485067,0.23298558367661393,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.5985141694011404,0.5228876151967579,0.7847563358483096,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,22963540.2,13801905.85,0.06515055616718962,0.5902484431081986,0.5343665826717343,0.7002910980195594,0.5,0.8646575344787584
2025-05-05,0.462633495501354,0.38855720711606967,0.5080954895656218,0.39514592169300844,0.3484904456272333,RELIANCE,yfinance,0.534952191414529,0.23298558367661393,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.6591208628066948,0.559453265678185,0.8433192640879815,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,22963540.2,13801905.85,0.06515055616718962,0.298836343810852,0.5343665826717343,0.7002910980195594,0.5,0.8233146404953029
2025-05-06,0.4626335491532485,0.34742882389388186,0.43047625156268676,0.3380634137973946,0.3943827808936895,RELIANCE,yfinance,0.33054355786856576,0.29758535549059495,0.21640717888621808,0.2920895311588172,1.0,0.7683101328487538,0.8333524007692323,0.6881937699900402,0.5953812046830826,0.8387943301595469,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,19559464.4,13801905.85,0.06515055616718962,0.44761236314677716,0.5343665826717343,0.7002910980195594,0.5,0.783750409432336
2025-05-07,0.41128606928442846,0.3057517565387471,0.3928567583738909,0.25628134280919035,0.3732508869138744,RELIANCE,yfinance,0.28770529579385606,0.3053968060035892,0.21640717888621808,0.2920895311588172,1.0,0.49738481324091566,0.8333524007692323,0.6852986394949151,0.623458806129025,0.7830916180749223,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,15739704.2,13801905.85,0.06515055616718962,0.0768191265429861,0.5343665826717343,0.7002910980195594,0.5,0.7459025838128643
2025-05-08,0.3258769004368567,0.2860106386833259,0.3704763783767486,0.2617704335776292,0.46073893896396334,RELIANCE,yfinance,0.4366655316039792,0.30787667256886664,0.21640717888621808,0.2920895311588172,1.0,0.47254224934769884,0.8333524007692323,0.6818788440951677,0.6451356694283674,0.7376746571568015,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,13864790.2,13801905.85,0.06515055616718962,0.35011015362048586,0.5343665826717343,0.7002910980195594,0.5,0.7097102029986737
2025-05-09,0.2313166648782765,0.14343196149789694,0.2585715363653316,0.09820696428391251,0.38075708892005045,RELIANCE,yfinance,0.14545209060233677,0.25505592502563523,0.21640717888621808,0.2920895311588172,1.0,0.2188415624429746,0.8333524007692323,0.6306503499986911,0.6507146059759141,0.6234505015353997,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,13997002.8,13801905.85,0.06515055616718962,0.05533828144453222,0.5343665826717343,0.7002910980195594,0.5,0.6751136146741237
2025-05-12,0.3050326893538049,0.3858149442937151,0.3799998131529829,0.42368650295812227,0.2824785289675209,RELIANCE,yfinance,1.0,0.2615033653486698,0.21640717888621808,0.2920895311588172,1.0,0.4903782273479203,0.8333524007692323,0.6797754978383369,0.6664573608109761,0.6955687053066573,0.2985470000283641,0.39359734817471015,0.24973904692950977,0.5239658616929774,0.7742718189649468,0.7339826294468438,13594689.2,13801905.85,0.06515055616718962,0.9595812006449643,0.5343665826717343,0.7002910980195594,0.5,0.6420544866197471
