Date,Open,High,Low,Close,Volume,Symbol,Source,date,daily_sentiment_score,sentiment_std,num_sentiments,positive_prob_mean,neutral_prob_mean,negative_prob_mean,Returns,conditional_volatility,standardized_residuals,rolling_volatility_30d,volatility_of_volatility,high_volatility_regime,volatility_ratio,log_volatility
2025-10-10 04:00:00+00:00,254.94000244140625,256.3800048828125,244.0,245.2700042724609,61999100,AAPL,yfinance,2025-10-10,0.0,0.0,0.0,0.0,0.5,0.0,-0.03452208016630676,0.01582231635621722,0.0,0.01216319831216468,0.004535857376010202,0,1.3008341179516747,-4.1463332758596465
2025-10-13 04:00:00+00:00,249.3800048828125,249.69000244140625,245.5599975585937,247.6600036621093,38142900,AAPL,yfinance,2025-10-13,0.0,0.0,0.0,0.0,0.5,0.0,0.009744360696440468,0.018185336856255813,0.0,0.012174360363287742,0.005110302614871634,0,1.493739414326868,-4.007139126968924
2025-10-14 04:00:00+00:00,246.6000061035156,248.8500061035156,244.6999969482422,247.7700042724609,35478000,AAPL,yfinance,2025-10-14,0.0,0.0,0.0,0.0,0.5,0.0,0.00044415977035061616,0.018301047016329806,0.0,0.011779505796725568,0.005488784144373489,1,1.5536332165212658,-4.000796460347652
2025-10-15 04:00:00+00:00,249.4900054931641,251.82000732421875,247.47000122070312,249.33999633789065,33893600,AAPL,yfinance,2025-10-15,0.0,0.0,0.0,0.0,0.5,0.0,0.0063364896410273985,0.018332268318507077,0.0,0.011583030092553038,0.00574038796949869,1,1.582681936005147,-3.999091930336876
2025-10-16 04:00:00+00:00,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000,AAPL,yfinance,2025-10-16,0.0,0.0,0.0,0.0,0.5,0.0,-0.007580008893106949,0.017703771522927274,0.0,0.011328083753626383,0.005857019495225151,0,1.5628200037857112,-4.0339770168581515
2025-10-17 04:00:00+00:00,248.0200042724609,253.3800048828125,247.2700042724609,252.2899932861328,49147000,AAPL,yfinance,2025-10-17,0.0,0.0,0.0,0.0,0.5,0.0,0.019559492412937862,0.010159109103809159,0.0,0.012054112898967786,0.005682836449792324,0,0.8427912332534041,-4.5893835429716585
2025-10-20 04:00:00+00:00,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000,AAPL,yfinance,2025-10-20,0.0,0.0,0.0,0.0,0.5,0.0,0.03943873008454002,0.01842803948172336,0.0,0.0147739886658203,0.005813461336274099,1,1.2473291692083808,-3.9938813467740553
2025-10-21 04:00:00+00:00,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46659000,AAPL,yfinance,2025-10-21,0.0,0.0,0.0,0.0,0.5,0.0,0.002021044840732289,0.018200627875985108,0.0,0.014400780316027815,0.0058872592583247806,0,1.2638631267152154,-4.006298637382509
2025-09-23 04:00:00+00:00,364.1799926757813,368.7300109863281,361.2999877929688,361.7799987792969,3831100,ADBE,yfinance,2025-09-23,0.0,0.0,0.0,0.0,0.5,0.0,-0.006317259607216075,0.018200627875985108,0.0,0.014400780316027815,0.0058872592583247806,0,1.2638631267152154,-4.006298637382509
2025-09-24 04:00:00+00:00,355.6000061035156,355.6000061035156,347.79998779296875,353.2699890136719,6140000,ADBE,yfinance,2025-09-24,0.0,0.0,0.0,0.0,0.5,0.0,-0.02352260985775645,0.012166019834846763,0.0,0.014400780316027815,0.0058872592583247806,0,1.2638631267152154,-4.409107650773071
2025-09-25 04:00:00+00:00,351.9100036621094,357.0,351.5,354.1600036621094,3336700,ADBE,yfinance,2025-09-25,0.0,0.0,0.0,0.0,0.5,0.0,0.00251936104428907,0.01324320070983196,0.0,0.014400780316027815,0.0058872592583247806,0,1.2638631267152154,-4.324270257129232
2025-09-26 04:00:00+00:00,353.7099914550781,360.7200012207031,352.7799987792969,360.3699951171875,3073000,ADBE,yfinance,2025-09-26,0.0,0.0,0.0,0.0,0.5,0.0,0.017534423398647858,0.01715694477896233,0.0,0.014400780316027815,0.0058872592583247806,0,1.2638631267152154,-4.065351661103717
2025-09-29 04:00:00+00:00,362.0400085449219,363.1700134277344,358.79998779296875,359.4200134277344,4075900,ADBE,yfinance,2025-09-29,0.0,0.0,0.0,0.0,0.5,0.0,-0.0026361287075085116,0.014858591986067954,0.0,0.014858591986067954,0.0058872592583247806,0,0.9999993269891737,-4.2091763231176955
2025-09-30 04:00:00+00:00,360.5400085449219,362.0,349.8999938964844,352.75,5360700,ADBE,yfinance,2025-09-30,0.0,0.0,0.0,0.0,0.5,0.0,-0.018557712922336878,0.016559021807114476,0.0,0.014821624079055221,0.0021221570598504037,0,1.1172197153696026,-4.100823597488169
2025-10-01 04:00:00+00:00,347.1600036621094,349.8299865722656,340.04998779296875,343.7200012207031,6505700,ADBE,yfinance,2025-10-01,0.0,0.0,0.0,0.0,0.5,0.0,-0.025598862591911797,0.01715698740511351,0.0,0.015579662449896853,0.0021286825321277353,0,1.1012418560331865,-4.065349176624462
2025-10-02 04:00:00+00:00,343.760009765625,351.7300109863281,342.4200134277344,351.4800109863281,3955400,ADBE,yfinance,2025-10-02,0.1301196332450445,0.8328364235218179,99.0,0.4554966661155093,0.2191263372444271,0.3253770328704648,0.022576544100040064,0.0213006271959702,0.0,0.018042984533286014,0.0030182947996447314,1,1.180548337288162,-3.849018291410446
2025-10-03 04:00:00+00:00,352.0,352.5899963378906,346.3099975585937,346.739990234375,3122100,ADBE,yfinance,2025-10-03,0.0,0.0,0.0,0.0,0.5,0.0,-0.013485889961854736,0.01880106582705803,0.0,0.01715613639838438,0.0029573209496795766,1,1.095879307070296,-3.97384118594
2025-10-06 04:00:00+00:00,346.92999267578125,357.3399963378906,342.0400085449219,350.1400146484375,5340200,ADBE,yfinance,2025-10-06,0.0,0.0,0.0,0.0,0.5,0.0,0.009805688728791617,0.020370295206739462,0.0,0.016863465451962566,0.003065831175337283,1,1.207953560033722,-3.893677065706947
2025-10-07 04:00:00+00:00,352.5899963378906,353.3299865722656,344.239990234375,348.3099975585937,3275500,ADBE,yfinance,2025-10-07,0.0,0.0,0.0,0.0,0.5,0.0,-0.005226529426181847,0.018986041162671545,0.0,0.01600412906469841,0.0029686678254217166,1,1.1863206815385996,-3.9640507187683633
2025-10-08 04:00:00+00:00,350.0,354.04998779296875,347.5199890136719,348.7699890136719,3285000,ADBE,yfinance,2025-10-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0013206381048560534,0.013890995917756386,0.0,0.015333602698131185,0.0029739843407378765,0,0.9059180110535451,-4.2765137045532695
2025-10-09 04:00:00+00:00,349.7699890136719,350.6000061035156,344.29998779296875,347.4700012207031,2895500,ADBE,yfinance,2025-10-09,0.0,0.0,0.0,0.0,0.5,0.0,-0.00372734992665269,0.008593250195317516,0.0,0.014680986245625825,0.0036897947461353585,0,0.5853315436871567,-4.756777081193556
2025-10-10 04:00:00+00:00,347.9100036621094,348.7200012207031,336.94000244140625,337.510009765625,4282400,ADBE,yfinance,2025-10-10,0.0,0.0,0.0,0.0,0.5,0.0,-0.02866432043079259,0.0143211797964413,0.0,0.015628008475275512,0.0035666197768888376,0,0.9163784787622492,-4.24601503455745
2025-10-13 04:00:00+00:00,339.25,340.2799987792969,335.6099853515625,339.32000732421875,3020100,ADBE,yfinance,2025-10-13,0.0,0.0,0.0,0.0,0.5,0.0,0.005362796676313897,0.013247308680649507,0.0,0.015308385780929143,0.003502230698062477,0,0.8653623064248644,-4.323960110752773
2025-10-14 04:00:00+00:00,335.2200012207031,338.82000732421875,332.7200012207031,335.94000244140625,3036900,ADBE,yfinance,2025-10-14,0.0,0.0,0.0,0.0,0.5,0.0,-0.009961112842906794,0.013330447874787186,0.0,0.014850489936776092,0.00343267911474265,0,0.8976430377118404,-4.317703796185102
2025-10-15 04:00:00+00:00,335.4200134277344,335.6000061035156,329.2099914550781,330.6300048828125,3929900,ADBE,yfinance,2025-10-15,0.0,0.0,0.0,0.0,0.5,0.0,-0.015806386616669443,0.01280498159905489,0.0,0.014619719841650345,0.0033890370072279306,0,0.8758699194683206,-4.357920215398424
2025-10-16 04:00:00+00:00,333.8599853515625,336.6499938964844,327.5,329.2300109863281,4570900,ADBE,yfinance,2025-10-16,0.0,0.0,0.0,0.0,0.5,0.0,-0.004234321978674016,0.012739197794282653,0.0,0.014186611856986364,0.003345413519059519,0,0.8979726056495324,-4.363070813323917
2025-10-17 04:00:00+00:00,327.75,335.1000061035156,327.70001220703125,333.260009765625,4035000,ADBE,yfinance,2025-10-17,0.0,0.0,0.0,0.0,0.5,0.0,0.012240678689113382,0.011345099332499607,0.0,0.014373732017147157,0.003374557557486154,0,0.7892933739151203,-4.478968523732017
2025-10-20 04:00:00+00:00,334.6400146484375,344.20001220703125,334.25,343.3999938964844,3903200,ADBE,yfinance,2025-10-20,0.0,0.0,0.0,0.0,0.5,0.0,0.030426645363152316,0.018778492225787577,0.0,0.016027643805090804,0.0033892897447898806,1,1.1716307610676637,-3.975042562067947
2025-10-21 04:00:00+00:00,343.5899963378906,358.3699951171875,343.32000732421875,357.54998779296875,4384800,ADBE,yfinance,2025-10-21,0.0,0.0,0.0,0.0,0.5,0.0,0.04120557410595005,0.023592244254429833,0.0,0.01833697942155041,0.0037903490658561323,1,1.2865931103555759,-3.7468368303811754
2025-09-23 04:00:00+00:00,227.8300018310547,227.8600006103516,220.07000732421875,220.7100067138672,70956200,AMZN,yfinance,2025-09-23,0.0,0.0,0.0,0.0,0.5,0.0,-0.030400202172415014,0.023592244254429833,0.0,0.01833697942155041,0.0037903490658561323,0,1.2865931103555759,-3.7468368303811754
2025-09-24 04:00:00+00:00,224.1499938964844,224.5599975585937,219.4499969482422,220.2100067138672,49509000,AMZN,yfinance,2025-09-24,0.0,0.0,0.0,0.0,0.5,0.0,-0.0022654160880354324,0.019894298027497714,0.0,0.01833697942155041,0.0037903490658561323,1,1.2865931103555759,-3.9173216169346796
2025-09-25 04:00:00+00:00,220.0599975585937,220.6699981689453,216.47000122070312,218.1499938964844,52226300,AMZN,yfinance,2025-09-25,0.0,0.0,0.0,0.0,0.5,0.0,-0.009354764790773018,0.014632927980115146,0.0,0.01833697942155041,0.0037903490658561323,0,1.2865931103555759,-4.2244802652383
2025-09-26 04:00:00+00:00,219.0800018310547,221.0500030517578,218.0200042724609,219.77999877929688,41650100,AMZN,yfinance,2025-09-26,0.0,0.0,0.0,0.0,0.5,0.0,0.007471945580644457,0.016064944904063714,0.0,0.01833697942155041,0.0037903490658561323,0,1.2865931103555759,-4.131115093510461
2025-09-29 04:00:00+00:00,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,44259200,AMZN,yfinance,2025-09-29,0.0,0.0,0.0,0.0,0.5,0.0,0.01087450815780766,0.01642262112970583,0.0,0.01642262112970583,0.0037903490658561323,0,0.9999993910841739,-4.109094948470454
2025-09-30 04:00:00+00:00,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,48396400,AMZN,yfinance,2025-09-30,0.0,0.0,0.0,0.0,0.5,0.0,-0.011702709034319914,0.009984100461718892,0.0,0.014961750567268516,0.003591900176350425,0,0.6673078623889269,-4.606760403542181
2025-10-01 04:00:00+00:00,217.3600006103516,222.1499938964844,216.6100006103516,220.6300048828125,43933800,AMZN,yfinance,2025-10-01,0.0,0.0,0.0,0.0,0.5,0.0,0.004827606336181178,0.010258651433470253,0.0,0.014246868819945298,0.0038375246476850203,0,0.720063079297648,-4.579632912324806
2025-10-02 04:00:00+00:00,221.009994506836,222.8099975585937,218.9499969482422,222.4100036621093,41258600,AMZN,yfinance,2025-10-02,0.1301196332450445,0.8328364235218179,99.0,0.4554966661155093,0.2191263372444271,0.3253770328704648,0.00806780011740571,0.008987182445780765,0.0,0.013903102335619567,0.004084315016168379,0,0.6464151499916847,-4.7119547767396055
2025-10-03 04:00:00+00:00,223.44000244140625,224.1999969482422,219.33999633789065,219.509994506836,43639000,AMZN,yfinance,2025-10-03,0.0,0.0,0.0,0.0,0.5,0.0,-0.0130390230094104,0.011329505100657554,0.0,0.013444692327797995,0.0038769102264245617,0,0.8426742983541479,-4.480344002681768
2025-10-06 04:00:00+00:00,221.0,221.72999572753903,216.02999877929688,220.8999938964844,43690900,AMZN,yfinance,2025-10-06,0.0,0.0,0.0,0.0,0.5,0.0,0.00633228292302257,0.010360762220556851,0.0,0.013085911264245654,0.0037695882221510314,0,0.791748781865692,-4.569728506264879
2025-10-07 04:00:00+00:00,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,31194700,AMZN,yfinance,2025-10-07,0.0,0.0,0.0,0.0,0.5,0.0,0.003983725247293846,0.008568600620038414,0.0,0.01258762539850214,0.0038324682055479904,0,0.6807156665069939,-4.759649680864611
2025-10-08 04:00:00+00:00,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,46686000,AMZN,yfinance,2025-10-08,0.0,0.0,0.0,0.0,0.5,0.0,0.015510877718191152,0.010543587926097716,0.0,0.013055791856148406,0.0036908711756823325,0,0.8075787333684444,-4.552236434906414
2025-10-09 04:00:00+00:00,225.0,228.2100067138672,221.75,227.7400054931641,46412100,AMZN,yfinance,2025-10-09,0.0,0.0,0.0,0.0,0.5,0.0,0.01118907849570383,0.010917738508233235,0.0,0.012935236813865924,0.0035471161548879674,0,0.8440301654337184,-4.517365510488235
2025-10-10 04:00:00+00:00,226.2100067138672,228.25,216.0,216.3699951171875,72367500,AMZN,yfinance,2025-10-10,0.0,0.0,0.0,0.0,0.5,0.0,-0.04992539782966621,0.02683731233333893,0.0,0.018256780832745272,0.005265169344346022,1,1.4699906779456378,-3.61796173588899
2025-10-13 04:00:00+00:00,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,37809700,AMZN,yfinance,2025-10-13,0.0,0.0,0.0,0.0,0.5,0.0,0.017100394188331425,0.0281322974965099,0.0,0.01837613000813945,0.0064027416819236,1,1.5309144077074455,-3.5708366301073386
2025-10-14 04:00:00+00:00,215.5599975585937,219.32000732421875,212.6000061035156,216.38999938964844,45665600,AMZN,yfinance,2025-10-14,0.0,0.0,0.0,0.0,0.5,0.0,-0.016721987604375044,0.028835651121963315,0.0,0.01812604415332878,0.007195592105288806,1,1.5908399521507417,-3.5461424244174693
2025-10-15 04:00:00+00:00,216.6199951171875,217.7100067138672,212.6600036621093,215.57000732421875,45909500,AMZN,yfinance,2025-10-15,0.0,0.0,0.0,0.0,0.5,0.0,-0.003789417568938358,0.026687400453114532,0.0,0.017551502640740114,0.007497688596170644,1,1.520518544434081,-3.623563343385732
2025-10-16 04:00:00+00:00,215.6699981689453,218.58999633789065,212.8099975585937,214.47000122070312,42414600,AMZN,yfinance,2025-10-16,0.0,0.0,0.0,0.0,0.5,0.0,-0.00510277898660183,0.02460672674296381,0.0,0.01703433528586478,0.007543549097425579,1,1.4445361022112568,-3.7047350221942614
2025-10-17 04:00:00+00:00,214.5599975585937,214.8000030517578,211.02999877929688,213.0399932861328,45986900,AMZN,yfinance,2025-10-17,0.0,0.0,0.0,0.0,0.5,0.0,-0.006667636156250767,0.01235727135932766,0.0,0.016573905810896853,0.007387958093557829,0,0.7455855031677621,-4.393509805893139
2025-10-20 04:00:00+00:00,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,38882800,AMZN,yfinance,2025-10-20,0.0,0.0,0.0,0.0,0.5,0.0,0.016147214372026264,0.011970251777140454,0.0,0.01671047080631874,0.007251766385509203,0,0.7163319784679169,-4.425329890216095
2025-10-21 04:00:00+00:00,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,50071600,AMZN,yfinance,2025-10-21,0.0,0.0,0.0,0.0,0.5,0.0,0.025637486886977978,0.014708160410146831,0.0,0.01739654180154843,0.007066004361827054,0,0.8454641228865647,-4.219352129388662
2025-09-22 18:30:00+00:00,2472.10009765625,2483.800048828125,2428.0,2446.89990234375,1332111,ASIANPAINT,NSE,2025-09-22,0.0,0.0,0.0,0.0,0.5,0.0,-0.014419804862535579,0.014708160410146831,0.0,0.01739654180154843,0.007066004361827054,0,0.8454641228865647,-4.219352129388662
2025-09-23 18:30:00+00:00,2446.0,2475.0,2443.199951171875,2457.199951171875,637749,ASIANPAINT,NSE,2025-09-23,0.0,0.0,0.0,0.0,0.5,0.0,0.004209427945237598,0.01317285684667932,0.0,0.01739654180154843,0.007066004361827054,0,0.8454641228865647,-4.329596106833866
2025-09-24 18:30:00+00:00,2458.5,2462.699951171875,2388.0,2404.0,1518215,ASIANPAINT,NSE,2025-09-24,0.0,0.0,0.0,0.0,0.5,0.0,-0.021650639845773756,0.01334214123068168,0.0,0.01739654180154843,0.007066004361827054,0,0.8454641228865647,-4.316826989825634
2025-09-25 18:30:00+00:00,2397.5,2400.0,2339.0,2342.800048828125,1089446,ASIANPAINT,NSE,2025-09-25,0.0,0.0,0.0,0.0,0.5,0.0,-0.02545755040427411,0.013179941814337051,0.0,0.01739654180154843,0.007066004361827054,0,0.8454641228865647,-4.329058405882816
2025-09-28 18:30:00+00:00,2342.89990234375,2363.699951171875,2329.199951171875,2342.60009765625,950369,ASIANPAINT,NSE,2025-09-28,0.0,0.0,0.0,0.0,0.5,0.0,-8.534709224328196e-05,0.01307146265609761,0.0,0.01307146265609761,0.007066004361827054,0,0.9999992349752577,-4.337323083164031
2025-09-29 18:30:00+00:00,2352.0,2388.800048828125,2340.0,2350.0,778874,ASIANPAINT,NSE,2025-09-29,0.0,0.0,0.0,0.0,0.5,0.0,0.0031588414732643955,0.01438168568425449,0.0,0.01313050933917701,0.0005409770786454493,0,1.0952868894792627,-4.241799014012941
2025-09-30 18:30:00+00:00,2353.39990234375,2357.0,2321.199951171875,2335.800048828125,648279,ASIANPAINT,NSE,2025-09-30,0.0,0.0,0.0,0.0,0.5,0.0,-0.006042532413563784,0.012862630770691552,0.0,0.01203991272079379,0.0005363804426294005,0,1.0683316719696951,-4.353428233610405
2025-10-02 18:30:00+00:00,2342.199951171875,2362.699951171875,2336.10009765625,2357.800048828125,659872,ASIANPAINT,NSE,2025-10-02,0.1301196332450445,0.8328364235218179,99.0,0.4554966661155093,0.2191263372444271,0.3253770328704648,0.009418614410525938,0.013332613361901642,0.0,0.0128409969305279,0.0004896470295175194,0,1.0382841029549645,-4.317541362811404
2025-10-05 18:30:00+00:00,2355.0,2359.199951171875,2334.10009765625,2354.800048828125,362107,ASIANPAINT,NSE,2025-10-05,0.0,0.0,0.0,0.0,0.5,0.0,-0.0012723725243329875,0.00573293779084364,0.0,0.0121307147798091,0.002725613615492844,0,0.47259647670729354,-5.161525431875025
2025-10-06 18:30:00+00:00,2355.0,2371.39990234375,2346.0,2352.800048828125,498524,ASIANPAINT,NSE,2025-10-06,0.0,0.0,0.0,0.0,0.5,0.0,-0.0008493290124549358,0.005780262988862821,0.0,0.011543320037875783,0.0033684735744051253,0,0.5007448431169097,-5.1533043675060854
2025-10-07 18:30:00+00:00,2360.0,2369.39990234375,2320.0,2328.5,701799,ASIANPAINT,NSE,2025-10-07,0.0,0.0,0.0,0.0,0.5,0.0,-0.010328140226037563,0.0073784592610209995,0.0,0.011055435135038361,0.0034512469537303888,0,0.6674049910153524,-4.909189079089506
2025-10-08 18:30:00+00:00,2328.5,2341.0,2323.800048828125,2336.39990234375,587567,ASIANPAINT,NSE,2025-10-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0033927001691003156,0.00723196639014752,0.0,0.010866774219130106,0.0034883218067055023,0,0.6655111801535748,-4.929242920534272
2025-10-09 18:30:00+00:00,2338.89990234375,2357.800048828125,2336.60009765625,2340.199951171875,1117236,ASIANPAINT,NSE,2025-10-09,0.0,0.0,0.0,0.0,0.5,0.0,0.0016264547966780007,0.0052944197162828515,0.0,0.01056492447454651,0.003693787444017254,0,0.5011313348926483,-5.241100008036376
2025-10-12 18:30:00+00:00,2340.199951171875,2366.60009765625,2337.0,2342.5,667732,ASIANPAINT,NSE,2025-10-12,0.0,0.0,0.0,0.0,0.5,0.0,0.0009828428664708788,0.0054119425622401835,0.0,0.010255089454386824,0.0037971690098941163,0,0.527731845635599,-5.219145334003921
2025-10-13 18:30:00+00:00,2342.39990234375,2355.0,2308.0,2318.10009765625,353345,ASIANPAINT,NSE,2025-10-13,0.0,0.0,0.0,0.0,0.5,0.0,-0.010416180296157984,0.006834139056514115,0.0,0.010015965013587879,0.003745841101550026,0,0.6823238923063187,-4.9858233145063915
2025-10-14 18:30:00+00:00,2330.0,2384.0,2325.0,2375.10009765625,753640,ASIANPAINT,NSE,2025-10-14,0.0,0.0,0.0,0.0,0.5,0.0,0.02458910210893417,0.012716495465459787,0.0,0.012106778110465427,0.0036880227353824143,0,1.050360785158808,-4.364854486372883
2025-10-15 18:30:00+00:00,2377.0,2420.800048828125,2366.89990234375,2409.699951171875,715890,ASIANPAINT,NSE,2025-10-15,0.0,0.0,0.0,0.0,0.5,0.0,0.014567745397243703,0.013531326951195528,0.0,0.012447722023776265,0.0036718225247172847,0,1.087051595049564,-4.302747027845617
2025-10-16 18:30:00+00:00,2421.0,2544.0,2421.0,2507.800048828125,3719960,ASIANPAINT,NSE,2025-10-16,0.0,0.0,0.0,0.0,0.5,0.0,0.040710503234455464,0.019946559652795057,0.0,0.015673755945099538,0.004268915918870936,1,1.2726079821953333,-3.914698097659202
2025-10-19 18:30:00+00:00,2507.800048828125,2537.10009765625,2500.699951171875,2516.0,714986,ASIANPAINT,NSE,2025-10-19,0.0,0.0,0.0,0.0,0.5,0.0,0.003269778695357717,0.019594062863557433,0.0,0.015243788217540882,0.004633680901756159,1,1.28537931189687,-3.932528163399793
2025-10-20 18:30:00+00:00,2513.0,2519.199951171875,2484.0,2504.60009765625,107942,ASIANPAINT,NSE,2025-10-20,0.0,0.0,0.0,0.0,0.5,0.0,-0.004530962775735281,0.0178158876503028,0.0,0.014885214412770513,0.004747189854173958,0,1.1968840479837157,-4.027664093862678
2025-09-22 18:30:00+00:00,1146.0,1172.800048828125,1141.9000244140625,1170.800048828125,16079093,AXISBANK,NSE,2025-09-22,0.0,0.0,0.0,0.0,0.5,0.0,0.02306887788435641,0.0178158876503028,0.0,0.014885214412770513,0.004747189854173958,0,1.1968840479837157,-4.027664093862678
2025-09-23 18:30:00+00:00,1168.0,1172.800048828125,1154.0,1158.9000244140625,12812055,AXISBANK,NSE,2025-09-23,0.0,0.0,0.0,0.0,0.5,0.0,-0.010164010862464101,0.023499200991294888,0.0,0.014885214412770513,0.004747189854173958,1,1.1968840479837157,-3.7507884332341868
2025-09-24 18:30:00+00:00,1154.699951171875,1171.800048828125,1153.4000244140625,1166.5999755859375,11188302,AXISBANK,NSE,2025-09-24,0.0,0.0,0.0,0.0,0.5,0.0,0.006644189325794692,0.016616813183604532,0.0,0.014885214412770513,0.004747189854173958,0,1.1968840479837157,-4.097339652012666
2025-09-25 18:30:00+00:00,1161.5999755859375,1169.699951171875,1148.0,1154.0,5618932,AXISBANK,NSE,2025-09-25,0.0,0.0,0.0,0.0,0.5,0.0,-0.010800596476619129,0.016094973254347427,0.0,0.014885214412770513,0.004747189854173958,0,1.1968840479837157,-4.129247654657664
2025-09-28 18:30:00+00:00,1155.4000244140625,1158.300048828125,1126.699951171875,1132.199951171875,9693881,AXISBANK,NSE,2025-09-28,0.0,0.0,0.0,0.0,0.5,0.0,-0.018890856870125705,0.016826832809635286,0.0,0.016826832809635286,0.004747189854173958,0,0.9999994057114507,-4.084779881387573
2025-09-29 18:30:00+00:00,1130.0,1137.0,1125.4000244140625,1131.5999755859375,8165203,AXISBANK,NSE,2025-09-29,0.0,0.0,0.0,0.0,0.5,0.0,-0.0005299201658828245,0.009919134196830047,0.0,0.015062805910110739,0.004809869006392571,0,0.6585179196256354,-4.61328863188771
