Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum
2025-05-14 00:00:00-04:00,0.27079253569253536,0.2406606138020857,0.25434730248989856,0.25162893127958075,0.14050920935305786,AAPL,yfinance,0.34369350357320183,0.14576460435749006,0.0921028118916909,0.10530277685980849,0.9111871036323231,0.7620374294476326
2025-05-15 00:00:00-04:00,0.2494295545811056,0.22625352060629345,0.23930324559482852,0.23864930401745177,0.10823534537609272,AAPL,yfinance,0.33049409851807066,0.191555819272351,0.08934463168456253,0.11263457045846126,0.8741312705910553,0.7083316100150716
2025-05-16 00:00:00-04:00,0.2697823413193059,0.22051998731954692,0.2426304330434843,0.23584680768223754,0.18116497809121238,AAPL,yfinance,0.36278899833215333,0.2333901835331469,0.10005892979185571,0.11875814802517981,0.8400113350440421,0.6769850559311662
2025-05-19 00:00:00-04:00,0.20554844579441234,0.1750926727195865,0.16292560055704364,0.19926767377482602,0.11658119247206097,AAPL,yfinance,0.2549317214570133,0.22691696497565594,0.11765991060058889,0.12129399279939879,0.8180543741744905,0.3191414971684794
2025-05-20 00:00:00-04:00,0.20208414604044078,0.16024449792124074,0.1740641379934722,0.17094844605431092,0.08920816615973096,AAPL,yfinance,0.2802316074909641,0.20736851204084683,0.13258970065535802,0.1214750441182244,0.7947160184587241,0.2286871159912704
2025-05-21 00:00:00-04:00,0.16599760970055977,0.13922140315901865,0.11157341965029532,0.10059244925742172,0.21477297568135842,AAPL,yfinance,0.14230342479092328,0.1743905092652609,0.14316196543504223,0.11681076951477642,0.7949681493587932,0.13466433153906868
2025-05-22 00:00:00-04:00,0.10161945121681315,0.07615277325424596,0.09696312126733275,0.08982521237280272,0.12110267345051576,AAPL,yfinance,0.33578942117681854,0.14189557001865438,0.1503210331994822,0.11193788988793729,0.7713588837452915,0.13708959770294682
2025-05-23 00:00:00-04:00,0.0,0.0019111724510940675,0.006698967231134834,0.0,0.35916214005247893,AAPL,yfinance,0.07081495206257848,0.0903996891941996,0.14511901622027468,0.10200788257439442,0.7864027468973085,0.0037282330019698384
2025-05-27 00:00:00-04:00,0.06683218185374384,0.04660332171962622,0.06412660790168268,0.07286332749461177,0.1928131063603468,AAPL,yfinance,0.6234340994424521,0.06279998065581216,0.1267732478187802,0.09321801841835642,0.8014479981600519,0.16889277178203513
2025-05-28 00:00:00-04:00,0.09988718768711013,0.07585872095124246,0.09985620319604882,0.07596053883275733,0.11056557199100661,AAPL,yfinance,0.38216461712186256,0.04205988246192094,0.10508082244660599,0.08364646398915543,0.7995398765232263,0.216170213023523
2025-05-29 00:00:00-04:00,0.14304668170298296,0.09173619533987498,0.07974925273530786,0.06902820206273441,0.15606658949324706,AAPL,yfinance,0.3483971189037615,0.03516799900661827,0.08361381736871554,0.07247411758362432,0.7961993418864687,0.3141171362893267
2025-05-30 00:00:00-04:00,0.08227696997972078,0.06453885184468389,0.05472405448992701,0.08230299496235594,0.30197318060908906,AAPL,yfinance,0.4165135088331114,0.03352556332936363,0.0652333485458918,0.061375578783680496,0.7965969985362598,0.3525304002440807
2025-06-02 00:00:00-04:00,0.09541252396731759,0.06703808344328,0.10303864121964468,0.09484009908552737,0.03607344044963909,AAPL,yfinance,0.4138352995332555,0.0542333884124484,0.0486562420773442,0.058297396919654076,0.7391401618114484,0.5216079868967369
2025-06-03 00:00:00-04:00,0.11085755284274645,0.0911481634992386,0.1151897097472645,0.11799708259185104,0.1183923389480627,AAPL,yfinance,0.44917447858891085,0.06408810086960814,0.039101865152944004,0.06252214871393935,0.6915332945341152,0.4374787934587022
2025-06-04 00:00:00-04:00,0.13337558825299967,0.12746057792004972,0.13168043993252443,0.11135991145932111,0.09752697000678337,AAPL,yfinance,0.3497037685077324,0.07181736331734934,0.032096485819460785,0.06668274477342528,0.6916386825413866,0.42170188294255767
2025-06-05 00:00:00-04:00,0.14189200515876,0.10555559409714155,0.1034726987667054,0.07905820080546455,0.1840811417659692,AAPL,yfinance,0.26429761352062753,0.07400735954838122,0.029564864928079526,0.07090436735888073,0.6908875415368979,0.3808217122775219
2025-06-06 00:00:00-04:00,0.1346745864531722,0.11952167454055918,0.13095706213086755,0.12758433287834237,0.12009080522024848,AAPL,yfinance,0.5348833569508878,0.08389429591953279,0.03400392294885313,0.07699379383317506,0.7009755864481335,0.4374841174936477
2025-06-09 00:00:00-04:00,0.15473875544294158,0.12393222976805474,0.10159232212465152,0.09115278178967712,0.31731797076474555,AAPL,yfinance,0.2512158427650946,0.08308919003790116,0.04472007527713329,0.07988891002688803,0.709453034758155,0.358696804417507
2025-06-10 00:00:00-04:00,0.10003170969659525,0.09967505319181935,0.10954828507371994,0.10914729576453075,0.18067444360393362,AAPL,yfinance,0.43198404257662004,0.0811568867251693,0.048985710657873494,0.07249634192011012,0.4669205101349494,0.35053265873337225
2025-06-11 00:00:00-04:00,0.14189190611094427,0.10188016182351056,0.07830285694469374,0.05177115154705092,0.22813008704170143,AAPL,yfinance,0.18076170487547205,0.0681460017822042,0.04614194490775647,0.059613973288711986,0.475362259581085,0.26963306909288276
2025-06-12 00:00:00-04:00,0.0780911296899256,0.031019722489987966,0.06311413325927973,0.0579660248579037,0.09978508129125505,AAPL,yfinance,0.3927515404930192,0.06354063870946147,0.04484144728517281,0.0476602286695087,0.4774844755671665,0.3306224226228329
2025-06-13 00:00:00-04:00,0.08747345128772421,0.041163601968863706,0.039101363761132824,0.017404408017149375,0.15644594617942745,AAPL,yfinance,0.23437456030914208,0.03948344524706915,0.03721180472308694,0.03400399974081836,0.48553103889716237,0.18994753772748613
2025-06-16 00:00:00-04:00,0.052397604349351035,0.016465567697323547,0.051541739229201244,0.046461324514114555,0.09314521248106036,AAPL,yfinance,0.47150291565010083,0.029725306138252527,0.031524273222852894,0.02231427690124166,0.498011115382879,0.2928921487840066
2025-06-17 00:00:00-04:00,0.050953940016664756,0.012055004793996904,0.03201339470217368,0.005457184534401804,0.06186143189495799,AAPL,yfinance,0.2323301945676754,0.007085128545620822,0.018293797236113907,0.010351422807445942,0.5011789501823629,0.19922149957006707
2025-06-18 00:00:00-04:00,0.03276641197262764,0.0,0.029988204663048634,0.019321858074447196,0.11097873273833178,AAPL,yfinance,0.4195339911458002,0.0,0.007473570132716656,0.0009923486115543945,0.5023936034474965,0.31183714666276685
2025-06-20 00:00:00-04:00,0.06596607484461048,0.06071639671270823,0.0558813481680116,0.08451538533986636,0.4972374570031123,AAPL,yfinance,0.5954381744672764,0.005796909938194705,0.00811513059424085,0.0,0.5090089400104888,0.4076899800552884
2025-06-23 00:00:00-04:00,0.11489932741955267,0.06953731334962843,0.08625891629133076,0.09189024524884726,0.18925090951704512,AAPL,yfinance,0.3964793895527377,0.022060491518494096,0.003918843078416501,0.0001274631063150622,0.5085513633577025,0.4871721736267923
2025-06-24 00:00:00-04:00,0.12875636811717595,0.08629677833845184,0.10419590150495628,0.07419067159420534,0.17610263213444102,AAPL,yfinance,0.3124770002834451,0.02811504517817376,0.0019247343623143287,0.004706844660329779,0.4397964945965941,0.4097817246098871
2025-06-25 00:00:00-04:00,0.11230108911036307,0.08967815813056657,0.11027149862880092,0.09277529152676323,0.06689072499194335,AAPL,yfinance,0.434317304436174,0.047180483780818516,0.0,0.0059359005353298855,0.3911140027029091,0.5088824479462307
2025-06-26 00:00:00-04:00,0.11201220266744727,0.07453567624921975,0.09349160993748784,0.08451538533986636,0.15157665897186076,AAPL,yfinance,0.3440861408726281,0.06141513950322741,0.003849495213500642,0.006463944094584395,0.39192134673687623,0.4718108103115317
2025-06-27 00:00:00-04:00,0.1186521942770633,0.08306245772650156,0.10130284414900625,0.08569537193799448,0.31976688719434554,AAPL,yfinance,0.37568939846923516,0.06167278322471281,0.007109427619728326,0.007492716696912094,0.39130206467878903,0.366504032632772
2025-06-30 00:00:00-04:00,0.12038424340107223,0.14436691610571062,0.090598301003185,0.14602136999215398,0.460423332013723,AAPL,yfinance,0.5741028295047558,0.07349202290859536,0.022229964036323935,0.011425701059949223,0.423684551147883,0.45144632143337415
2025-07-01 00:00:00-04:00,0.18764941585259098,0.18553063782994705,0.19012064932170247,0.18510805991456802,0.3618364168897109,AAPL,yfinance,0.50023819622429,0.09771023754731445,0.03852962606746457,0.016997445133112965,0.4341173362165056,0.5436118661994125
2025-07-02 00:00:00-04:00,0.21998300809294768,0.23183976931413364,0.2190516038932726,0.2532514410166673,0.2803528543022429,AAPL,yfinance,0.592913647431454,0.1327493408979672,0.06766094763989816,0.025345951768266595,0.4641153705277575,0.6219739559762747
2025-07-03 00:00:00-04:00,0.26675101087847164,0.25109857173240435,0.2721398857052444,0.2696236705717152,0.03256157409737523,AAPL,yfinance,0.42371573031931337,0.17316673848581754,0.09708706386040378,0.03511470198409539,0.4630124575160342,0.6623054744546668
2025-07-07 00:00:00-04:00,0.27440122063384376,0.2743265854265391,0.22859885639483224,0.2165247242905095,0.1472940600254958,AAPL,yfinance,0.20400187713113355,0.2017326232789789,0.11260641672244498,0.043599753384966355,0.4780053786554896,0.5749280367539198
2025-07-08 00:00:00-04:00,0.23716029703662134,0.20376029384000915,0.22353596049808422,0.21740977056842592,0.09185464854668832,AAPL,yfinance,0.3745729611175236,0.21731989623998116,0.1273628106260527,0.04914418294194833,0.4623944094604703,0.4770827754711602
2025-07-09 00:00:00-04:00,0.22893246906938813,0.2022902848488175,0.2057435058111503,0.234076940443686,0.13617928472109023,AAPL,yfinance,0.42526461198339693,0.22801198768957942,0.1461594461049871,0.05796610410399383,0.4477349218448539,0.4407757422412351
2025-07-10 00:00:00-04:00,0.24307815514279385,0.23389789392672133,0.2463912479558985,0.25280891787770976,0.10383405661504161,AAPL,yfinance,0.431574799516429,0.2279153651444208,0.16497340530571547,0.06683354482380954,0.4477112546626453,0.36393296691371657
2025-07-11 00:00:00-04:00,0.24394444384847702,0.21405127249224654,0.24393217659644373,0.2343718807638977,0.0686943594543574,AAPL,yfinance,0.31317839278961274,0.22021832661067053,0.18259091517010484,0.07810448216885701,0.41404687352623026,0.31124466261561184
2025-07-14 00:00:00-04:00,0.23470616550987167,0.1961157069039805,0.2103722880902903,0.19690770057856932,0.06174048847619554,AAPL,yfinance,0.25204910814728476,0.2159350550873964,0.19566531872747506,0.08668058659286482,0.432361026193247,0.33440228714714265
2025-07-15 00:00:00-04:00,0.22445782550112003,0.21052303270985329,0.2303347709247121,0.20413520298608434,0.08770350983810862,AAPL,yfinance,0.39509890834401423,0.2130366247167066,0.20249732839866796,0.09820645015054197,0.4090715208199171,0.3441735124206113
2025-07-16 00:00:00-04:00,0.24004720110162214,0.2180206283029169,0.22628446333113095,0.21962238626321628,0.1267224108154967,AAPL,yfinance,0.42168857267041293,0.20988055062453181,0.20655492018466015,0.10889472881156737,0.4051589142255995,0.3424762990795084
2025-07-17 00:00:00-04:00,0.24394451115911453,0.20919987799189865,0.2400265101228376,0.2175573533871722,0.13106134986376963,AAPL,yfinance,0.36510117617068333,0.20218356128759707,0.2023586326688358,0.12198650409782452,0.3794415076400487,0.3109586120710852
2025-07-18 00:00:00-04:00,0.2482747486406791,0.20905276149244445,0.24161775787576234,0.2346668210841094,0.13787099018104707,AAPL,yfinance,0.4266826622697456,0.20224795991876432,0.19824901673972128,0.13527856265675364,0.37964971181979806,0.3650578401944853
2025-07-21 00:00:00-04:00,0.2660293495727122,0.26771102662377544,0.26953610190186694,0.25384132165709117,0.15592085642964512,AAPL,yfinance,0.4329769834309265,0.21467910959077674,0.2026360506173721,0.14573012014673825,0.3439800102617999,0.45282502893580806
2025-07-22 00:00:00-04:00,0.2810413578687756,0.25550904679022013,0.27821538116607414,0.28216077469488665,0.11856135925378661,AAPL,yfinance,0.46163455079242927,0.23171557313871638,0.21024834296879247,0.15747447201867715,0.347725978106463,0.48522371811807574
2025-07-23 00:00:00-04:00,0.3078895612378645,0.25844913741131625,0.28081915174485816,0.27847323208175556,0.12295738960532634,AAPL,yfinance,0.3601274354148628,0.24456533851172457,0.21546768366979352,0.17008370939585582,0.34095525011149985,0.4551275506775462
2025-07-24 00:00:00-04:00,0.2920114398981615,0.2663879832212772,0.2970203921922563,0.27272088190986166,0.11569552607006758,AAPL,yfinance,0.3536099070275134,0.2566099980031016,0.21780858468821895,0.18119075964381492,0.3425652962737068,0.4495124796554871
2025-07-25 00:00:00-04:00,0.3035591300051719,0.2597724137475539,0.29513979436859206,0.27449097446569315,0.07247290228898565,AAPL,yfinance,0.377315191119019,0.2653053875088007,0.22252508714639951,0.19291690647416493,0.3396514287654507,0.42556585047024503
2025-07-28 00:00:00-04:00,0.29388812622036475,0.25403904875901784,0.29022173245876237,0.27699853048069656,0.054362939931685755,AAPL,yfinance,0.3796379419776036,0.27036163939334656,0.23194076834096666,0.2047249968530589,0.3394378276946869,0.3998365959779393
2025-07-29 00:00:00-04:00,0.2960531070634378,0.2534507493931186,0.2578191448428795,0.23599439050098425,0.15617851849570427,AAPL,yfinance,0.2425091715884337,0.2602814579318773,0.2356862152682222,0.21027853588463374,0.32993519221583506,0.29499997625118474
2025-07-30 00:00:00-04:00,0.26314229565811775,0.21787359016598096,0.21297617239856104,0.20325015670816748,0.11186364793896639,AAPL,yfinance,0.26718155827086937,0.24385690437206708,0.23376145441703589,0.2113983476025023,0.3284867993137865,0.2510579817691563
2025-07-31 00:00:00-04:00,0.21392055246866803,0.18038518193137154,0.20487556514688032,0.18142074261871866,0.3761806068354817,AAPL,yfinance,0.30129090774668793,0.22392201045343763,0.2295131427580892,0.20696463419639244,0.27309713228932647,0.2265384010980402
2025-08-01 00:00:00-04:00,0.24827480163144644,0.23536831058013696,0.1230011491523948,0.10487009782825663,0.554486512555204,AAPL,yfinance,0.12295697314815573,0.18688620515888665,0.21425391061166144,0.19679530352762376,0.3302386665466666,0.10824240252577577
2025-08-04 00:00:00-04:00,0.15647086893945694,0.15157082517491682,0.12560483820184487,0.11917729450726045,0.33419521169229893,AAPL,yfinance,0.4194168975506116,0.15242678788237196,0.19842246586862577,0.19078658282593697,0.3113351732656533,0.12626575598307052
2025-08-05 00:00:00-04:00,0.14044826570828173,0.1142291225255514,0.13254820591093042,0.11283461306038056,0.10166684069498147,AAPL,yfinance,0.35068932119599916,0.125535513483642,0.1785160526400622,0.18433173429834993,0.3109463825827617,0.17616383252946413
2025-08-06 00:00:00-04:00,0.17263763870526638,0.26183063408255647,0.18216469695050197,0.26519866449941487,0.5848996507664883,AAPL,yfinance,0.8782248808231333,0.1390616366727624,0.17695546079073576,0.18625270692209828,0.5318387157521801,0.4603981548969331
2025-08-07 00:00:00-04:00,0.36389577170084086,0.3422468234896212,0.3411400239815374,0.3652012331164127,0.4477430530776344,AAPL,yfinance,0.6880591182182689,0.17918911742832133,0.18782768554838425,0.1931900655435741,0.5897156196558291,0.6508148699979782
2025-08-08 00:00:00-04:00,0.3920432500068296,0.49146525648143324,0.3797628417181227,0.5026682072360193,0.6252459245448283,AAPL,yfinance,0.7931680645317645,0.2660461931528957,0.2146527800348501,0.2097505201405685,0.6722534282849296,0.9999999999999999
2025-08-11 00:00:00-04:00,0.498118121546518,0.47412541990855983,0.463157252981115,0.47446411664585453,0.2342613925320068,AAPL,yfinance,0.2887765221506214,0.3436211581530513,0.23786733541530536,0.22688254906853267,0.6665264039498875,0.9293907120044707
2025-08-12 00:00:00-04:00,0.49941865528308504,0.49237583041860056,0.49661055462584613,0.510937126114138,0.1878378997611931,AAPL,yfinance,0.47990434855739317,0.43054469877503365,0.2701903010839004,0.24581974207836987,0.6682714393708665,0.9987941100466875
2025-08-13 00:00:00-04:00,0.5436387868640984,0.5541914182276084,0.545269420343764,0.5652775706110558,0.29490137101759994,AAPL,yfinance,0.5311637787241235,0.4960653125112078,0.3127511625104695,0.2671551329198212,0.6745101728804014,0.8194835758921382
2025-08-14 00:00:00-04:00,0.5868470246985695,0.5559575072973306,0.5513519995342784,0.5571560092344034,0.1599690805520729,AAPL,yfinance,0.34827658741758233,0.5379776045273665,0.3569235538857676,0.28811668761312736,0.6757466123522334,0.6466165309444082
2025-08-15 00:00:00-04:00,0.5859800022075254,0.543594434651324,0.5294842368120034,0.5395839651605412,0.1909366053661318,AAPL,yfinance,0.32086636729604623,0.5460379615417676,0.4080296192200916,0.3069375435924866,0.6812218020164748,0.4166371647805428
2025-08-18 00:00:00-04:00,0.5527427435242593,0.526521491714091,0.5406353373602473,0.5292475349162924,0.05149485314389038,AAPL,yfinance,0.3416564090980297,0.5579996260058104,0.45623851723987086,0.32393685234330283,0.684138998430405,0.4424698821086687
2025-08-19 00:00:00-04:00,0.546673365582754,0.522841989766186,0.52962919692059,0.5243745980903003,0.0659659961192938,AAPL,yfinance,0.35750899137273684,0.560933625673929,0.5046202021667732,0.33888737767418586,0.6844839136112342,0.38349956169103006
2025-08-20 00:00:00-04:00,0.5278870697614124,0.48751886089788865,0.477784081498827,0.45718746352676565,0.08746012059786615,AAPL,yfinance,0.17538091127729596,0.5373327326730171,0.5271908925539064,0.3499184229165788,0.710747498972804,0.21502735494823771
2025-08-21 00:00:00-04:00,0.4742741210260193,0.42938277503678535,0.44896508381338807,0.4407967579547143,0.0,AAPL,yfinance,0.3228646539667914,0.5119263165522834,0.5360780942782895,0.3602928210706291,0.7126719308988262,0.20320375977372745
2025-08-22 00:00:00-04:00,0.4728289365381495,0.46720793828018126,0.47257060003251095,0.48302865179602694,0.08906694030428161,AAPL,yfinance,0.49825439059147014,0.49957776833308243,0.5337692183051979,0.3731647033755503,0.716986330885644,0.28575503778001493
2025-08-25 00:00:00-04:00,0.4773086997446745,0.4702988187311705,0.48444561722059065,0.474168951008362,0.0027185977173995457,AAPL,yfinance,0.3455193693825932,0.4875516560410569,0.5337345178838682,0.3853349475229595,0.7184224100468232,0.28758112881067266
2025-08-26 00:00:00-04:00,0.4829445664406582,0.4730952761442153,0.4621436370998788,0.5059166064693992,0.1799420222791299,AAPL,yfinance,0.4658977474846331,0.4835214529354488,0.5331442928548147,0.40199575932400977,0.7059872849133334,0.3387566176138587
2025-08-27 00:00:00-04:00,0.508089321201918,0.49384749645037695,0.5138437924130548,0.5233410677245165,0.0047949182730481765,AAPL,yfinance,0.4229283893699861,0.4979657362876546,0.5282141311611817,0.4217532083673823,0.6941838961656408,0.45911704199449394
2025-08-28 00:00:00-04:00,0.540026046148617,0.5307898397378867,0.5294842368120034,0.5539073846837419,0.055990793276146894,AAPL,yfinance,0.4610838452415323,0.5226628327260565,0.5278322146155894,0.4447447573200507,0.6866104945582837,0.5270000160689416
2025-08-29 00:00:00-04:00,0.5644479881617479,0.5303483174704566,0.5588824120044662,0.5477055265371931,0.0660846859339799,AAPL,yfinance,0.35376085119348977,0.5367846801510874,0.528787005979571,0.4720785494278492,0.6368793499250384,0.4562973388625827
2025-09-02 00:00:00-04:00,0.5173379286133817,0.49311177572397646,0.4951622793946231,0.5119708817972026,0.10106963561475693,AAPL,yfinance,0.26800881370148777,0.5450385282398824,0.5267559187992124,0.49632353426919673,0.6528827327546298,0.4183388581517835
2025-09-03 00:00:00-04:00,0.6323676900161503,0.6108558380569349,0.6021832780990315,0.6411768231435095,0.2689796657304194,AAPL,yfinance,0.7507029993988292,0.5745718684050134,0.5404874847632697,0.5289351890645029,0.6981172381101438,0.5550656655058879
2025-09-04 00:00:00-04:00,0.650286742842253,0.6263095665749554,0.6366501956249988,0.6605207623114486,0.127164868415814,AAPL,yfinance,0.42638519328322094,0.604524316239293,0.5643918633286553,0.553336244934663,0.5927775737137809,0.5567795685877632
2025-09-05 00:00:00-04:00,0.6726857793790759,0.6472093352685544,0.6619934653409687,0.659191840990891,0.18216031989158663,AAPL,yfinance,0.36799504323221643,0.627512610496662,0.5900669434700729,0.5714826660119345,0.5508578698577208,0.5107851387244494
2025-09-08 00:00:00-04:00,0.6625701494765672,0.6299890685228604,0.630857315675883,0.6324647051745913,0.13805803931938151,AAPL,yfinance,0.29659686696971854,0.6460193208684677,0.6076350251007216,0.5794942889783186,0.4499053419516827,0.48250039223085817
2025-09-09 00:00:00-04:00,0.6293328907933007,0.6098254697136132,0.5877014096899056,0.5803393548625491,0.26812404738277695,AAPL,yfinance,0.22408517094699162,0.6609472089146204,0.6201166871862709,0.5860293843278845,0.46348261683387476,0.46070386328595836
2025-09-10 00:00:00-04:00,0.5598237947081124,0.5162189311757523,0.48039071174409775,0.4687052322728249,0.39678155289847294,AAPL,yfinance,0.05076462996023584,0.6232889655134755,0.6157420236114906,0.5834226421122897,0.532870693243227,0.1310783069477897
2025-09-11 00:00:00-04:00,0.4830892171919614,0.48722443785994285,0.49052797543533133,0.5165484276684209,0.14714081494830608,AAPL,yfinance,0.5138710993939285,0.5918533812897331,0.6149434636101043,0.5804148604931254,0.5292023072684304,0.17073156605720366
2025-09-12 00:00:00-04:00,0.5169044173678596,0.5469795135612836,0.5248501538284853,0.57620478276485,0.1893252784515637,AAPL,yfinance,0.5464714683701143,0.5737336038699001,0.6175648023083884,0.5815906363724577,0.5495206058575952,0.252813064267668
2025-09-15 00:00:00-04:00,0.6293328907933007,0.601141899015512,0.6118861034160523,0.6150402439194749,0.0907323537166814,AAPL,yfinance,0.4835206678667212,0.5699290665558623,0.6254808425463612,0.5862481368864478,0.5543153177941499,0.34095494081688227
2025-09-16 00:00:00-04:00,0.6319339582664338,0.6457374446578021,0.6305678374102586,0.6364514691362646,0.24639329447619104,AAPL,yfinance,0.4326786456735613,0.5821808446394585,0.6401150962646636,0.5928652453225314,0.5544606092883259,0.4419183160811754
2025-09-17 00:00:00-04:00,0.6578013052716285,0.6292533477964599,0.6509871039255359,0.6488554107466431,0.11934185746555179,AAPL,yfinance,0.406823492625605,0.6215156663076447,0.6410178105077797,0.6005487603124648,0.5539941915908992,0.6210937009198898
2025-09-18 00:00:00-04:00,0.6722522681335534,0.6454430216198563,0.6353466595265882,0.6324647051745913,0.10237672597902195,AAPL,yfinance,0.3255185912050431,0.6468253614895896,0.637719469238248,0.611367659103824,0.5251489761414473,0.5273166590616645
2025-09-19 00:00:00-04:00,0.6904604019580689,0.7205049511887078,0.6869022966827263,0.7449845499940739,1.0,AAPL,yfinance,0.6904399648434936,0.6836775150727976,0.6478054778085109,0.630143496198825,0.5729989726840111,0.5974314265634069
2025-09-22 00:00:00-04:00,0.7926288152338921,0.8726893224340788,0.8014537078573212,0.9012127927941731,0.562621272069357,AAPL,yfinance,0.8005082333591029,0.7461617505683096,0.6794001849400004,0.655955700082663,0.652968912808277,0.7549839377492438
2025-09-23 00:00:00-04:00,0.9021671401877871,0.8829916583934412,0.8805248066004885,0.8768483339814961,0.22276125093055069,AAPL,yfinance,0.3076222165316303,0.7986511118800026,0.7142585329196933,0.6808108806457311,0.6573069655467306,0.6905431343201376
2025-09-24 00:00:00-04:00,0.8926294517779101,0.8594429806742356,0.8437407370948753,0.8455436522939772,0.08775909873865781,AAPL,yfinance,0.2888271156606222,0.841596930591018,0.7585606138086005,0.7017741876959822,0.6665506035905923,0.6303444363643387
2025-09-25 00:00:00-04:00,0.8635830958069506,0.8804898485973194,0.8534437833876716,0.9128783696762595,0.18465205479863675,AAPL,yfinance,0.5515460153353949,0.902823744685453,0.8051541674821925,0.7258181799773227,0.6752589418557081,0.7452305439391473
2025-09-26 00:00:00-04:00,0.8764444439338956,0.8868184841498072,0.8834211360871587,0.8920579263690165,0.11609892119972867,AAPL,yfinance,0.31711562423762757,0.9349364246775358,0.8422866645247762,0.7466903505588678,0.6805588058185973,0.5580425255470598
2025-09-29 00:00:00-04:00,0.8830917633680326,0.8485515740600049,0.8722700355389152,0.8768483339814961,0.07141295717175691,AAPL,yfinance,0.3316131464967352,0.9296165762568598,0.8730654879330864,0.7670065233156174,0.6823587427389962,0.33388525893099297
2025-09-30 00:00:00-04:00,0.8874270963274498,0.862092114278818,0.8737183107701378,0.8798017928946646,0.05320834344325162,AAPL,yfinance,0.37955082636774784,0.9302614481112088,0.9016743694979796,0.7897106996369936,0.6707181790950754,0.36835448448345653
2025-10-01 00:00:00-04:00,0.8900281638005829,0.9043329493544712,0.900075196367343,0.8919101182329898,0.13591260823872578,AAPL,yfinance,0.40376990410442753,0.9403853163446239,0.9302484976638006,0.8051870850347478,0.6076950245037511,0.42394320867644175
2025-10-02 00:00:00-04:00,0.9122825495861018,0.8953547310394474,0.8887793566862876,0.9167177761364664,0.09021177117505172,AAPL,yfinance,0.4371636226948011,0.9412236300765513,0.9636660099810594,0.821000715698736,0.608004231797748,0.3694325336230445
2025-10-03 00:00:00-04:00,0.8846813781030125,0.9109557833659285,0.885883027199617,0.9298596318405763,0.1392306646404262,AAPL,yfinance,0.40616667727480515,0.9494774289685313,0.9854003937252838,0.8377075477309694,0.6070226732036074,0.4123860533933516
