Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,sentiment_score,text_count,garch_volatility
2025-05-14 00:00:00-04:00,0.2707925356925353,0.2406606138020857,0.2543473024898985,0.2516289312795807,0.1405092093530578,AAPL,yfinance,0.3436935035732018,0.14576460435749,0.0921028118916909,0.1053027768598084,0.9111871036323232,0.7620374294476326,0.0,0.0,0.2763002336775458
2025-05-15 00:00:00-04:00,0.2494295545811056,0.2262535206062934,0.2393032455948285,0.2386493040174517,0.1082353453760927,AAPL,yfinance,0.3304940985180706,0.191555819272351,0.0893446316845625,0.1126345704584612,0.8741312705910553,0.7083316100150716,0.0,0.0,0.2730775539670616
2025-05-16 00:00:00-04:00,0.2697823413193059,0.2205199873195469,0.2426304330434843,0.2358468076822375,0.1811649780912123,AAPL,yfinance,0.3627889983321533,0.2333901835331469,0.1000589297918557,0.1187581480251798,0.8400113350440421,0.6769850559311662,0.0,0.0,0.270041910878192
2025-05-19 00:00:00-04:00,0.2055484457944123,0.1750926727195865,0.1629256005570436,0.199267673774826,0.1165811924720609,AAPL,yfinance,0.2549317214570133,0.2269169649756559,0.1176599106005888,0.1212939927993987,0.8180543741744905,0.3191414971684794,0.0,0.0,0.26718326076824456
2025-05-20 00:00:00-04:00,0.2020841460404407,0.1602444979212407,0.1740641379934722,0.1709484460543109,0.0892081661597309,AAPL,yfinance,0.2802316074909641,0.2073685120408468,0.132589700655358,0.1214750441182244,0.7947160184587241,0.2286871159912704,0.0,0.0,0.2644920145036819
2025-05-21 00:00:00-04:00,0.1659976097005597,0.1392214031590186,0.1115734196502953,0.1005924492574217,0.2147729756813584,AAPL,yfinance,0.1423034247909232,0.1743905092652609,0.1431619654350422,0.1168107695147764,0.7949681493587932,0.1346643315390686,0.0,0.0,0.26195902539616217
2025-05-22 00:00:00-04:00,0.1016194512168131,0.0761527732542459,0.0969631212673327,0.0898252123728027,0.1211026734505157,AAPL,yfinance,0.3357894211768185,0.1418955700186543,0.1503210331994822,0.1119378898879372,0.7713588837452915,0.1370895977029468,0.0,0.0,0.25957557663716263
2025-05-23 00:00:00-04:00,0.0,0.001911172451094,0.0066989672311348,0.0,0.3591621400524789,AAPL,yfinance,0.0708149520625784,0.0903996891941996,0.1451190162202746,0.1020078825743944,0.7864027468973085,0.0037282330019698,0.0,0.0,0.25733336825292913
2025-05-27 00:00:00-04:00,0.0668321818537438,0.0466033217196262,0.0641266079016826,0.0728633274946117,0.1928131063603468,AAPL,yfinance,0.6234340994424521,0.0627999806558121,0.1267732478187802,0.0932180184183564,0.8014479981600519,0.1688927717820351,0.0,0.0,0.2552245038056386
2025-05-28 00:00:00-04:00,0.0998871876871101,0.0758587209512424,0.0998562031960488,0.0759605388327573,0.1105655719910066,AAPL,yfinance,0.3821646171218625,0.0420598824619209,0.1050808224466059,0.0836464639891554,0.7995398765232263,0.216170213023523,0.0,0.0,0.2532414767108056
2025-05-29 00:00:00-04:00,0.1430466817029829,0.0917361953398749,0.0797492527353078,0.0690282020627344,0.156066589493247,AAPL,yfinance,0.3483971189037615,0.0351679990066182,0.0836138173687155,0.0724741175836243,0.7961993418864687,0.3141171362893267,0.0,0.0,0.2513771565188921
2025-05-30 00:00:00-04:00,0.0822769699797207,0.0645388518446838,0.054724054489927,0.0823029949623559,0.301973180609089,AAPL,yfinance,0.4165135088331114,0.0335255633293636,0.0652333485458918,0.0613755787836804,0.7965969985362598,0.3525304002440807,0.0,0.0,0.24962477503363362
2025-06-02 00:00:00-04:00,0.0954125239673175,0.06703808344328,0.1030386412196446,0.0948400990855273,0.036073440449639,AAPL,yfinance,0.4138352995332555,0.0542333884124484,0.0486562420773442,0.058297396919654,0.7391401618114484,0.5216079868967369,0.0,0.0,0.24797791240635064
2025-06-03 00:00:00-04:00,0.1108575528427464,0.0911481634992386,0.1151897097472645,0.117997082591851,0.1183923389480627,AAPL,yfinance,0.4491744785889108,0.0640881008696081,0.039101865152944,0.0625221487139393,0.6915332945341152,0.4374787934587022,0.0,0.0,0.24643048330052325
2025-06-04 00:00:00-04:00,0.1333755882529996,0.1274605779200497,0.1316804399325244,0.1113599114593211,0.0975269700067833,AAPL,yfinance,0.3497037685077324,0.0718173633173493,0.0320964858194607,0.0666827447734252,0.6916386825413866,0.4217018829425576,0.0,0.0,0.24497672315369406
2025-06-05 00:00:00-04:00,0.14189200515876,0.1055555940971415,0.1034726987667054,0.0790582008054645,0.1840811417659692,AAPL,yfinance,0.2642976135206275,0.0740073595483812,0.0295648649280795,0.0709043673588807,0.6908875415368979,0.3808217122775219,0.0,0.0,0.24361117459824927
2025-06-06 00:00:00-04:00,0.1346745864531722,0.1195216745405591,0.1309570621308675,0.1275843328783423,0.1200908052202484,AAPL,yfinance,0.5348833569508878,0.0838942959195327,0.0340039229488531,0.076993793833175,0.7009755864481335,0.4374841174936477,0.0,0.0,0.2423286740943716
2025-06-09 00:00:00-04:00,0.1547387554429415,0.1239322297680547,0.1015923221246515,0.0911527817896771,0.3173179707647455,AAPL,yfinance,0.2512158427650946,0.0830891900379011,0.0447200752771332,0.079888910026888,0.709453034758155,0.358696804417507,0.0,0.0,0.2411243388019491
2025-06-10 00:00:00-04:00,0.1000317096965952,0.0996750531918193,0.1095482850737199,0.1091472957645307,0.1806744436039336,AAPL,yfinance,0.43198404257662,0.0811568867251693,0.0489857106578734,0.0724963419201101,0.4669205101349494,0.3505326587333722,0.0,0.0,0.2399935537474091
2025-06-11 00:00:00-04:00,0.1418919061109442,0.1018801618235105,0.0783028569446937,0.0517711515470509,0.2281300870417014,AAPL,yfinance,0.180761704875472,0.0681460017822042,0.0461419449077564,0.0596139732887119,0.475362259581085,0.2696330690928827,0.0,0.0,0.23893195929901961
2025-06-12 00:00:00-04:00,0.0780911296899256,0.0310197224899879,0.0631141332592797,0.0579660248579037,0.099785081291255,AAPL,yfinance,0.3927515404930192,0.0635406387094614,0.0448414472851728,0.0476602286695087,0.4774844755671665,0.3306224226228329,0.0,0.0,0.23793543899613118
2025-06-13 00:00:00-04:00,0.0874734512877242,0.0411636019688637,0.0391013637611328,0.0174044080171493,0.1564459461794274,AAPL,yfinance,0.234374560309142,0.0394834452470691,0.0372118047230869,0.0340039997408183,0.4855310388971623,0.1899475377274861,0.0,0.0,0.23700010769675456
2025-06-16 00:00:00-04:00,0.052397604349351,0.0164655676973235,0.0515417392292012,0.0464613245141145,0.0931452124810603,AAPL,yfinance,0.4715029156501008,0.0297253061382525,0.0315242732228528,0.0223142769012416,0.498011115382879,0.2928921487840066,0.0,0.0,0.23612230017254615
2025-06-17 00:00:00-04:00,0.0509539400166647,0.0120550047939969,0.0320133947021736,0.0054571845344018,0.0618614318949579,AAPL,yfinance,0.2323301945676754,0.0070851285456208,0.0182937972361139,0.0103514228074459,0.5011789501823629,0.199221499570067,0.0,0.0,0.23529856001448052
2025-06-18 00:00:00-04:00,0.0327664119726276,0.0,0.0299882046630486,0.0193218580744471,0.1109787327383317,AAPL,yfinance,0.4195339911458002,0.0,0.0074735701327166,0.0009923486115543,0.5023936034474965,0.3118371466627668,0.0,0.0,0.23452562899749646
2025-06-20 00:00:00-04:00,0.0659660748446104,0.0607163967127082,0.0558813481680116,0.0845153853398663,0.4972374570031123,AAPL,yfinance,0.5954381744672764,0.0057969099381947,0.0081151305942408,0.0,0.5090089400104888,0.4076899800552884,0.0,0.0,0.2338004367985828
2025-06-23 00:00:00-04:00,0.1148993274195526,0.0695373133496284,0.0862589162913307,0.0918902452488472,0.1892509095170451,AAPL,yfinance,0.3964793895527377,0.022060491518494,0.0039188430784165,0.000127463106315,0.5085513633577025,0.4871721736267923,0.0,0.0,0.2331200911657237
2025-06-24 00:00:00-04:00,0.1287563681171759,0.0862967783384518,0.1041959015049562,0.0741906715942053,0.176102632134441,AAPL,yfinance,0.3124770002834451,0.0281150451781737,0.0019247343623143,0.0047068446603297,0.4397964945965941,0.4097817246098871,0.0,0.0,0.23248186842939372
2025-06-25 00:00:00-04:00,0.112301089110363,0.0896781581305665,0.1102714986288009,0.0927752915267632,0.0668907249919433,AAPL,yfinance,0.434317304436174,0.0471804837808185,0.0,0.0059359005353298,0.3911140027029091,0.5088824479462307,0.0,0.0,0.2318832044869425
2025-06-26 00:00:00-04:00,0.1120122026674472,0.0745356762492197,0.0934916099374878,0.0845153853398663,0.1515766589718607,AAPL,yfinance,0.3440861408726281,0.0614151395032274,0.0038494952135006,0.0064639440945843,0.3919213467368762,0.4718108103115317,0.0,0.0,0.23132168611847198
2025-06-27 00:00:00-04:00,0.1186521942770633,0.0830624577265015,0.1013028441490062,0.0856953719379944,0.3197668871943455,AAPL,yfinance,0.3756893984692351,0.0616727832247128,0.0071094276197283,0.007492716696912,0.391302064678789,0.366504032632772,0.0,0.0,0.23079504272810597
2025-06-30 00:00:00-04:00,0.1203842434010722,0.1443669161057106,0.090598301003185,0.1460213699921539,0.460423332013723,AAPL,yfinance,0.5741028295047558,0.0734920229085953,0.0222299640363239,0.0114257010599492,0.423684551147883,0.4514463214333741,0.0,0.0,0.2303011384532168
2025-07-01 00:00:00-04:00,0.1876494158525909,0.185530637829947,0.1901206493217024,0.185108059914568,0.3618364168897109,AAPL,yfinance,0.50023819622429,0.0977102375473144,0.0385296260674645,0.0169974451331129,0.4341173362165056,0.5436118661994125,0.0,0.0,0.22983796465516576
2025-07-02 00:00:00-04:00,0.2199830080929476,0.2318397693141336,0.2190516038932726,0.2532514410166673,0.2803528543022429,AAPL,yfinance,0.592913647431454,0.1327493408979672,0.0676609476398981,0.0253459517682665,0.4641153705277575,0.6219739559762747,0.0,0.0,0.22940363274932946
2025-07-03 00:00:00-04:00,0.2667510108784716,0.2510985717324043,0.2721398857052444,0.2696236705717152,0.0325615740973752,AAPL,yfinance,0.4237157303193133,0.1731667384858175,0.0970870638604037,0.0351147019840953,0.4630124575160342,0.6623054744546668,0.0,0.0,0.2289963674308318
2025-07-07 00:00:00-04:00,0.2744012206338437,0.2743265854265391,0.2285988563948322,0.2165247242905095,0.1472940600254958,AAPL,yfinance,0.2040018771311335,0.2017326232789789,0.1126064167224449,0.0435997533849663,0.4780053786554896,0.5749280367539198,0.0,0.0,0.2286145001836239
2025-07-08 00:00:00-04:00,0.2371602970366213,0.2037602938400091,0.2235359604980842,0.2174097705684259,0.0918546485466883,AAPL,yfinance,0.3745729611175236,0.2173198962399811,0.1273628106260527,0.0491441829419483,0.4623944094604703,0.4770827754711602,0.0,0.0,0.22825646318480847
2025-07-09 00:00:00-04:00,0.2289324690693881,0.2022902848488175,0.2057435058111503,0.234076940443686,0.1361792847210902,AAPL,yfinance,0.4252646119833969,0.2280119876895794,0.1461594461049871,0.0579661041039938,0.4477349218448539,0.4407757422412351,0.0,0.0,0.2279207834511347
2025-07-10 00:00:00-04:00,0.2430781551427938,0.2338978939267213,0.2463912479558985,0.2528089178777097,0.1038340566150416,AAPL,yfinance,0.431574799516429,0.2279153651444208,0.1649734053057154,0.0668335448238095,0.4477112546626453,0.3639329669137165,0.0,0.0,0.22760607736355326
2025-07-11 00:00:00-04:00,0.243944443848477,0.2140512724922465,0.2439321765964437,0.2343718807638977,0.0686943594543574,AAPL,yfinance,0.3131783927896127,0.2202183266106705,0.1825909151701048,0.078104482168857,0.4140468735262302,0.3112446626156118,0.0,0.0,0.22731104543052844
2025-07-14 00:00:00-04:00,0.2347061655098716,0.1961157069039805,0.2103722880902903,0.1969077005785693,0.0617404884761955,AAPL,yfinance,0.2520491081472847,0.2159350550873964,0.195665318727475,0.0866805865928648,0.432361026193247,0.3344022871471426,0.0,0.0,0.2270344673570855
2025-07-15 00:00:00-04:00,0.22445782550112,0.2105230327098532,0.2303347709247121,0.2041352029860843,0.0877035098381086,AAPL,yfinance,0.3950989083440142,0.2130366247167066,0.2024973283986679,0.0982064501505419,0.4090715208199171,0.3441735124206113,0.0,0.0,0.2267751973763627
2025-07-16 00:00:00-04:00,0.2400472011016221,0.2180206283029169,0.2262844633311309,0.2196223862632162,0.1267224108154967,AAPL,yfinance,0.4216885726704129,0.2098805506245318,0.2065549201846601,0.1088947288115673,0.4051589142255995,0.3424762990795084,0.0,0.0,0.22653215983118374
2025-07-17 00:00:00-04:00,0.2439445111591145,0.2091998779918986,0.2400265101228376,0.2175573533871722,0.1310613498637696,AAPL,yfinance,0.3651011761706833,0.202183561287597,0.2023586326688358,0.1219865040978245,0.3794415076400487,0.3109586120710852,0.0,0.0,0.22630434501930724
2025-07-18 00:00:00-04:00,0.2482747486406791,0.2090527614924444,0.2416177578757623,0.2346668210841094,0.137870990181047,AAPL,yfinance,0.4266826622697456,0.2022479599187643,0.1982490167397212,0.1352785626567536,0.379649711819798,0.3650578401944853,0.0,0.0,0.22609080524823916
2025-07-21 00:00:00-04:00,0.2660293495727122,0.2677110266237754,0.2695361019018669,0.2538413216570911,0.1559208564296451,AAPL,yfinance,0.4329769834309265,0.2146791095907767,0.2026360506173721,0.1457301201467382,0.3439800102617999,0.452825028935808,0.0,0.0,0.22589065112548995
2025-07-22 00:00:00-04:00,0.2810413578687756,0.2555090467902201,0.2782153811660741,0.2821607746948866,0.1185613592537866,AAPL,yfinance,0.4616345507924292,0.2317155731387163,0.2102483429687924,0.1574744720186771,0.347725978106463,0.4852237181180757,0.0,0.0,0.22570304805595381
2025-07-23 00:00:00-04:00,0.3078895612378645,0.2584491374113162,0.2808191517448581,0.2784732320817555,0.1229573896053263,AAPL,yfinance,0.3601274354148628,0.2445653385117245,0.2154676836697935,0.1700837093958558,0.3409552501114998,0.4551275506775462,0.0,0.0,0.2255272129404034
2025-07-24 00:00:00-04:00,0.2920114398981615,0.2663879832212772,0.2970203921922563,0.2727208819098616,0.1156955260700675,AAPL,yfinance,0.3536099070275134,0.2566099980031016,0.2178085846882189,0.1811907596438149,0.3425652962737068,0.4495124796554871,0.0,0.0,0.22536241106179472
2025-07-25 00:00:00-04:00,0.3035591300051719,0.2597724137475539,0.295139794368592,0.2744909744656931,0.0724729022889856,AAPL,yfinance,0.377315191119019,0.2653053875088007,0.2225250871463995,0.1929169064741649,0.3396514287654507,0.425565850470245,0.0,0.0,0.225207953156419
2025-07-28 00:00:00-04:00,0.2938881262203647,0.2540390487590178,0.2902217324587623,0.2769985304806965,0.0543629399316857,AAPL,yfinance,0.3796379419776036,0.2703616393933465,0.2319407683409666,0.2047249968530589,0.3394378276946869,0.3998365959779393,0.0,0.0,0.22506319265033675
2025-07-29 00:00:00-04:00,0.2960531070634378,0.2534507493931186,0.2578191448428795,0.2359943905009842,0.1561785184957042,AAPL,yfinance,0.2425091715884337,0.2602814579318773,0.2356862152682222,0.2102785358846337,0.329935192215835,0.2949999762511847,0.0,0.0,0.22492752306113156
2025-07-30 00:00:00-04:00,0.2631422956581177,0.2178735901659809,0.212976172398561,0.2032501567081674,0.1118636479389663,AAPL,yfinance,0.2671815582708693,0.243856904372067,0.2337614544170358,0.2113983476025023,0.3284867993137865,0.2510579817691563,0.0,0.0,0.22480037555370286
2025-07-31 00:00:00-04:00,0.213920552468668,0.1803851819313715,0.2048755651468803,0.1814207426187186,0.3761806068354817,AAPL,yfinance,0.3012909077466879,0.2239220104534376,0.2295131427580892,0.2069646341963924,0.2730971322893264,0.2265384010980402,0.0,0.0,0.22468121662841206
2025-08-01 00:00:00-04:00,0.2482748016314464,0.2353683105801369,0.1230011491523948,0.1048700978282566,0.554486512555204,AAPL,yfinance,0.1229569731481557,0.1868862051588866,0.2142539106116614,0.1967953035276237,0.3302386665466666,0.1082424025257757,0.0,0.0,0.22456954596666506
2025-08-04 00:00:00-04:00,0.1564708689394569,0.1515708251749168,0.1256048382018448,0.1191772945072604,0.3341952116922989,AAPL,yfinance,0.4194168975506116,0.1524267878823719,0.1984224658686257,0.1907865828259369,0.3113351732656533,0.1262657559830705,0.0,0.0,0.22446489440005296
2025-08-05 00:00:00-04:00,0.1404482657082817,0.1142291225255514,0.1325482059109304,0.1128346130603805,0.1016668406949814,AAPL,yfinance,0.3506893211959991,0.125535513483642,0.1785160526400622,0.1843317342983499,0.3109463825827617,0.1761638325294641,0.0,0.0,0.22436682195769303
2025-08-06 00:00:00-04:00,0.1726376387052663,0.2618306340825564,0.1821646969505019,0.2651986644994148,0.5848996507664883,AAPL,yfinance,0.8782248808231333,0.1390616366727624,0.1769554607907357,0.1862527069220982,0.5318387157521801,0.4603981548969331,0.0,0.0,0.22427491612371792
2025-08-07 00:00:00-04:00,0.3638957717008408,0.3422468234896212,0.3411400239815374,0.3652012331164127,0.4477430530776344,AAPL,yfinance,0.6880591182182689,0.1791891174283213,0.1878276855483842,0.1931900655435741,0.5897156196558291,0.6508148699979782,0.0,0.0,0.2241887901379122
2025-08-08 00:00:00-04:00,0.3920432500068296,0.4914652564814332,0.3797628417181227,0.5026682072360193,0.6252459245448283,AAPL,yfinance,0.7931680645317645,0.2660461931528957,0.2146527800348501,0.2097505201405685,0.6722534282849296,1.0,0.0,0.0,0.22410808130013388
2025-08-11 00:00:00-04:00,0.498118121546518,0.4741254199085598,0.463157252981115,0.4744641166458545,0.2342613925320068,AAPL,yfinance,0.2887765221506214,0.3436211581530513,0.2378673354153053,0.2268825490685326,0.6665264039498875,0.9293907120044708,0.0,0.0,0.22403244964701824
2025-08-12 00:00:00-04:00,0.499418655283085,0.4923758304186005,0.4966105546258461,0.510937126114138,0.1878378997611931,AAPL,yfinance,0.4799043485573931,0.4305446987750336,0.2701903010839004,0.2458197420783698,0.6682714393708665,0.9987941100466876,0.0,0.0,0.22396157640267195
2025-08-13 00:00:00-04:00,0.5436387868640984,0.5541914182276084,0.545269420343764,0.5652775706110558,0.2949013710175999,AAPL,yfinance,0.5311637787241235,0.4960653125112078,0.3127511625104695,0.2671551329198212,0.6745101728804014,0.8194835758921382,0.0,0.0,0.2238951627753673
2025-08-14 00:00:00-04:00,0.5868470246985695,0.5559575072973306,0.5513519995342784,0.5571560092344034,0.1599690805520729,AAPL,yfinance,0.3482765874175823,0.5379776045273665,0.3569235538857676,0.2881166876131273,0.6757466123522334,0.6466165309444082,0.0,0.0,0.2238329286494239
2025-08-15 00:00:00-04:00,0.5859800022075254,0.543594434651324,0.5294842368120034,0.5395839651605412,0.1909366053661318,AAPL,yfinance,0.3208663672960462,0.5460379615417676,0.4080296192200916,0.3069375435924866,0.6812218020164748,0.4166371647805428,0.0,0.0,0.2237746114372226
2025-08-18 00:00:00-04:00,0.5527427435242593,0.526521491714091,0.5406353373602473,0.5292475349162924,0.0514948531438903,AAPL,yfinance,0.3416564090980297,0.5579996260058104,0.4562385172398708,0.3239368523433028,0.684138998430405,0.4424698821086687,0.0,0.0,0.223719965002034
2025-08-19 00:00:00-04:00,0.546673365582754,0.522841989766186,0.52962919692059,0.5243745980903003,0.0659659961192938,AAPL,yfinance,0.3575089913727368,0.560933625673929,0.5046202021667732,0.3388873776741858,0.6844839136112342,0.38349956169103,0.0,0.0,0.22366875862400698
2025-08-20 00:00:00-04:00,0.5278870697614124,0.4875188608978886,0.477784081498827,0.4571874635267656,0.0874601205978661,AAPL,yfinance,0.1753809112772959,0.5373327326730171,0.5271908925539064,0.3499184229165788,0.710747498972804,0.2150273549482377,0.0,0.0,0.22362077604446656
2025-08-21 00:00:00-04:00,0.4742741210260193,0.4293827750367853,0.448965083813388,0.4407967579547143,0.0,AAPL,yfinance,0.3228646539667914,0.5119263165522834,0.5360780942782895,0.3602928210706291,0.7126719308988262,0.2032037597737274,0.0,0.0,0.22357581456980186
2025-08-22 00:00:00-04:00,0.4728289365381495,0.4672079382801812,0.4725706000325109,0.4830286517960269,0.0890669403042816,AAPL,yfinance,0.4982543905914701,0.4995777683330824,0.5337692183051979,0.3731647033755503,0.716986330885644,0.2857550377800149,0.0,0.0,0.22353368420117153
2025-08-25 00:00:00-04:00,0.4773086997446745,0.4702988187311705,0.4844456172205906,0.474168951008362,0.0027185977173995,AAPL,yfinance,0.3455193693825932,0.4875516560410569,0.5337345178838682,0.3853349475229595,0.7184224100468232,0.2875811288106726,0.0,0.0,0.223494206878528
2025-08-26 00:00:00-04:00,0.4829445664406582,0.4730952761442153,0.4621436370998788,0.5059166064693992,0.1799420222791299,AAPL,yfinance,0.4658977474846331,0.4835214529354488,0.5331442928548147,0.4019957593240097,0.7059872849133334,0.3387566176138587,0.0,0.0,0.223457215707972
2025-08-27 00:00:00-04:00,0.508089321201918,0.4938474964503769,0.5138437924130548,0.5233410677245165,0.0047949182730481,AAPL,yfinance,0.4229283893699861,0.4979657362876546,0.5282141311611817,0.4217532083673823,0.6941838961656408,0.4591170419944939,0.0,0.0,0.22342255427652874
2025-08-28 00:00:00-04:00,0.540026046148617,0.5307898397378867,0.5294842368120034,0.5539073846837419,0.0559907932761468,AAPL,yfinance,0.4610838452415323,0.5226628327260565,0.5278322146155894,0.4447447573200507,0.6866104945582837,0.5270000160689416,0.0,0.0,0.2233900759901563
2025-08-29 00:00:00-04:00,0.5644479881617479,0.5303483174704566,0.5588824120044662,0.5477055265371931,0.0660846859339799,AAPL,yfinance,0.3537608511934897,0.5367846801510874,0.528787005979571,0.4720785494278492,0.6368793499250384,0.4562973388625827,0.0,0.0,0.2233596434644773
2025-09-02 00:00:00-04:00,0.5173379286133817,0.4931117757239764,0.4951622793946231,0.5119708817972026,0.1010696356147569,AAPL,yfinance,0.2680088137014877,0.5450385282398824,0.5267559187992124,0.4963235342691967,0.6528827327546298,0.4183388581517835,0.0,0.0,0.22333112794403215
2025-09-03 00:00:00-04:00,0.6323676900161503,0.6108558380569349,0.6021832780990315,0.6411768231435095,0.2689796657304194,AAPL,yfinance,0.7507029993988292,0.5745718684050134,0.5404874847632697,0.5289351890645029,0.6981172381101438,0.5550656655058879,0.0,0.0,0.22330440876736674
2025-09-04 00:00:00-04:00,0.650286742842253,0.6263095665749554,0.6366501956249988,0.6605207623114486,0.127164868415814,AAPL,yfinance,0.4263851932832209,0.604524316239293,0.5643918633286553,0.553336244934663,0.5927775737137809,0.5567795685877632,0.0,0.0,0.22327937286781735
2025-09-05 00:00:00-04:00,0.6726857793790759,0.6472093352685544,0.6619934653409687,0.659191840990891,0.1821603198915866,AAPL,yfinance,0.3679950432322164,0.627512610496662,0.5900669434700729,0.5714826660119345,0.5508578698577208,0.5107851387244494,0.0,0.0,0.22325591424044672
2025-09-08 00:00:00-04:00,0.6625701494765672,0.6299890685228604,0.630857315675883,0.6324647051745913,0.1380580393193815,AAPL,yfinance,0.2965968669697185,0.6460193208684677,0.6076350251007216,0.5794942889783186,0.4499053419516827,0.4825003922308581,0.0,0.0,0.223233933594907
2025-09-09 00:00:00-04:00,0.6293328907933007,0.6098254697136132,0.5877014096899056,0.5803393548625491,0.2681240473827769,AAPL,yfinance,0.2240851709469916,0.6609472089146204,0.6201166871862709,0.5860293843278845,0.4634826168338747,0.4607038632859583,0.0,0.0,0.22321333786882663
2025-09-10 00:00:00-04:00,0.5598237947081124,0.5162189311757523,0.4803907117440977,0.4687052322728249,0.3967815528984729,AAPL,yfinance,0.0507646299602358,0.6232889655134755,0.6157420236114906,0.5834226421122897,0.532870693243227,0.1310783069477897,0.0,0.0,0.22319403985316894
2025-09-11 00:00:00-04:00,0.4830892171919614,0.4872244378599428,0.4905279754353313,0.5165484276684209,0.147140814948306,AAPL,yfinance,0.5138710993939285,0.5918533812897331,0.6149434636101043,0.5804148604931254,0.5292023072684304,0.1707315660572036,0.0,0.0,0.22317595783257344
2025-09-12 00:00:00-04:00,0.5169044173678596,0.5469795135612836,0.5248501538284853,0.57620478276485,0.1893252784515637,AAPL,yfinance,0.5464714683701143,0.5737336038699001,0.6175648023083884,0.5815906363724577,0.5495206058575952,0.252813064267668,0.0,0.0,0.2231590151979102
2025-09-15 00:00:00-04:00,0.6293328907933007,0.601141899015512,0.6118861034160523,0.6150402439194749,0.0907323537166814,AAPL,yfinance,0.4835206678667212,0.5699290665558623,0.6254808425463612,0.5862481368864478,0.5543153177941499,0.3409549408168822,0.0,0.0,0.22314314020062948
2025-09-16 00:00:00-04:00,0.6319339582664338,0.6457374446578021,0.6305678374102586,0.6364514691362646,0.246393294476191,AAPL,yfinance,0.4326786456735613,0.5821808446394585,0.6401150962646636,0.5928652453225314,0.5544606092883259,0.4419183160811754,0.0,0.0,0.2231282655891142
