Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,sentiment_score,garch_volatility
2025-06-05,0.4473816665959278,0.47191039325220796,0.49238081109472986,0.45607012044383666,0.42155043629223665,RELIANCE,yfinance,0.6038265061711126,0.33391489159948406,0.31726581771700957,0.3362568682508513,1.0,0.6011149912991044,0.0,0.24641393717122329
2025-06-06,0.5134720912221136,0.45436242250601744,0.5561903663179031,0.4621074476064271,0.2514572833743662,RELIANCE,yfinance,0.43734795182468217,0.3619369734899376,0.3286310113371691,0.36545222666761923,1.0,0.5894467913808256,0.0,0.23339133544334922
2025-06-09,0.5948147194871147,0.48726566021097195,0.59571482917422,0.4911982833137696,0.24232866006514647,RELIANCE,yfinance,0.4760476210348875,0.4054582594038578,0.33815882045069223,0.37086862679668897,1.0,0.6614789696224627,0.0,0.22103010009913238
2025-06-10,0.5592271034703904,0.4675236973048724,0.55142849578304,0.4346640118123082,0.24319088772631706,RELIANCE,yfinance,0.33262824545996067,0.44637552586422125,0.3493199158418001,0.38090868177777715,1.0,0.6505860903079633,0.0,0.20929903437055453
2025-06-11,0.5378749784096737,0.5481351152038494,0.5852378573496138,0.49174651970792116,0.25187336907099395,RELIANCE,yfinance,0.5233794512925474,0.4778694817308331,0.37381987726581656,0.39169728172399054,0.9194810460478565,0.6050911786074364,0.0,0.19816819288584053
2025-06-12,0.5770207190105712,0.48452333374169765,0.5438095769145166,0.4516788478290854,0.27130895661417676,RELIANCE,yfinance,0.3601795421786427,0.476877474319954,0.3900170359882651,0.38614882034548437,0.9254902996582263,0.45657346274803245,0.0,0.18760885095861646
2025-06-13,0.42704641596811665,0.36662217397618235,0.4480957159932606,0.3764843584456994,0.2998643165410583,RELIANCE,yfinance,0.30078363273029074,0.4575348494270113,0.39478094054502577,0.37359879209560276,0.9261637955209495,0.3738116890155241,0.0,0.17759347292473215
2025-06-16,0.44178957513750117,0.4044602175925105,0.4961906230698183,0.43082232095709294,0.25993733053013046,RELIANCE,yfinance,0.5194349041433349,0.4438956592989438,0.4111823643115855,0.37227774785216994,0.9227837831109312,0.3997604345217216,0.0,0.16809567969662798
2025-06-17,0.54905939749416,0.4351692622716019,0.5028573577751381,0.39459633993347154,0.3185902626911669,RELIANCE,yfinance,0.3661379752626407,0.4348441995223524,0.42867258999151403,0.3751840667751747,0.9161539947941549,0.4200851336760008,0.0,0.15909021569972515
2025-06-18,0.4575495420283424,0.40665391587532085,0.5023807918060426,0.3885590127708811,0.2053456209584999,RELIANCE,yfinance,0.41697946651703593,0.4115336969478136,0.43316425236616674,0.3755804124293878,0.8922420384732043,0.35630755446491824,0.0,0.15055291534858384
2025-06-19,0.4580579829478477,0.39075097649496904,0.5023809565371344,0.40612343054719435,0.3075459979218764,RELIANCE,yfinance,0.4569708164298006,0.4012425318314623,0.42697124316840096,0.3861048359080961,0.892742972663307,0.4145745217388463,0.0,0.1424606692127499
2025-06-20,0.46263368583718023,0.5612968709292607,0.5138097212301309,0.5867010631749947,0.8915658670203758,RELIANCE,yfinance,0.7325552622667038,0.4487313915031397,0.4424199027051152,0.4034546726340871,0.8830622348257527,0.6775758739735127,0.0,0.1347913900135529
2025-06-23,0.5744789881350671,0.5218136176260879,0.5800001364880405,0.5351076460478215,0.18405862263003406,RELIANCE,yfinance,0.34191797828851794,0.4722898959303983,0.4478643293096152,0.41314242036698623,0.4993885450775205,0.567726127706101,0.0,0.12752397858383668
2025-06-24,0.6354852920261482,0.5832314616920042,0.5852378099324032,0.5021751194852637,0.5040953662638983,RELIANCE,yfinance,0.37241371348137414,0.4965924059158162,0.4562351925567114,0.4257805254289142,0.44466521722238916,0.5716025316656153,0.0,0.12063828991291015
2025-06-25,0.6304018446853679,0.5689742125839325,0.6680954831577433,0.5927390630202778,0.2312873148719827,RELIANCE,yfinance,0.5784973382371692,0.5427175593213747,0.46875749885835916,0.4497356913093391,0.4665319930440769,0.6710345591467163,0.0,0.11411509938909115
2025-06-26,0.6563292085768611,0.713746095342402,0.6899998206156353,0.7464221689308053,0.4504719417977889,RELIANCE,yfinance,0.6810556002600126,0.6195925110734652,0.5053034261728655,0.48386297342028683,0.4478549347084496,0.8102408135407195,0.0,0.107936069342212
2025-06-27,0.8103712194423851,0.840969815179359,0.8414286459615576,0.8567448211841233,0.3416534696703675,RELIANCE,yfinance,0.6060209347179728,0.6805965599468493,0.5648520663173286,0.5254762448688641,0.48777676628453837,0.7319324680084154,0.0,0.10208371597852839
2025-06-30,0.8835797407580346,0.8563251748747893,0.8371432192684063,0.7755123319554551,0.25844478174939156,RELIANCE,yfinance,0.29728334070427975,0.7349050146825604,0.6075910028296008,0.5637428673028388,0.4820201065629156,0.7037574690885147,0.0,0.09654137679071395
2025-07-01,0.8164720293038865,0.8925180282759007,0.8566668792850924,0.9280982923949859,0.318649391790828,RELIANCE,yfinance,0.6736503057606085,0.8311228952514327,0.6737411822600521,0.6178621825639112,0.5090309177613032,0.8928305479097607,0.0,0.09129317851615815
2025-07-02,0.9578044196881823,0.8848406929511894,0.8976192410629489,0.875407057114125,0.19548873243375556,RELIANCE,yfinance,0.3436478976626738,0.8949788134691747,0.7341066323583672,0.6598278152293133,0.5273364010227294,0.7443832821191148,0.0,0.08632400570765286
2025-07-03,0.9191666397281297,0.8952596337258312,0.9180953249051553,0.8699179663456844,0.3467623898359413,RELIANCE,yfinance,0.41844401973300216,0.9228770463951896,0.7916136229520827,0.6930303987510378,0.46173307796717145,0.5825191130169648,0.0,0.08161946997186842
2025-07-04,0.9354351915257455,0.8848406891328944,0.9380954335421592,0.9220609652323946,0.20294130391957704,RELIANCE,yfinance,0.5104670029074376,0.9376322448604952,0.8331956970054613,0.7299319925041896,0.4392046168219209,0.5244426168447444,0.0,0.07716587992275281
2025-07-07,0.9486530130105493,0.9660009097467865,0.975238379037477,1.0000000000000009,0.22284276361544325,RELIANCE,yfinance,0.5508847988707046,0.9883449766556094,0.8908388086902299,0.7707526266129818,0.44932044786249736,0.6810729043788684,0.0,0.07295021188927509
2025-07-08,0.9964416111798569,0.9665490923022686,1.0,0.9785938913684715,0.2203899201480563,RELIANCE,yfinance,0.39354698248651976,0.9997521501092006,0.9499111084235334,0.8143915568013682,0.42104095655488083,0.5096419210962231,0.0,0.06896008140967602
2025-07-09,1.0,1.0000000000000009,0.904285744001835,0.87650420258512,0.2726164964656226,RELIANCE,yfinance,0.266282578467011,1.0,0.9850958248275035,0.8452602667097562,0.45713292239643566,0.462113472833989,0.0,0.06518371553771862
2025-07-10,0.9135741455173951,0.8557762289805355,0.8919051040251862,0.8666245118846225,0.30877218916271776,RELIANCE,yfinance,0.41143966124848275,0.9992559944418407,1.0,0.878550927043527,0.4602143278319092,0.4578596818604839,0.0,0.06160992598023052
2025-07-11,0.8744285133027825,0.8025837602529515,0.8100006064242811,0.745873259853961,0.22234849474338,RELIANCE,yfinance,0.23430770240652332,0.9594544323948764,0.9862527706939304,0.9081866155518945,0.5312245780889809,0.29138711017363084,0.0,0.0582280830796158
2025-07-14,0.7737668385870142,0.7203263608080617,0.7566664768984035,0.682752752113065,0.31690757267362796,RELIANCE,yfinance,0.3248870781027946,0.8877869117022215,0.9747512891676546,0.9283987327948662,0.5419441226976601,0.15836483364893267,0.0,0.05502809064985392
2025-07-15,0.7432637725156717,0.7011333612430741,0.7723812303618338,0.6920842064194117,0.24992966894772636,RELIANCE,yfinance,0.4424466329824471,0.8230631389618814,0.945487339779346,0.9522658758318805,0.5275217798341035,0.18699824033908097,0.0,0.05200036166988031
2025-07-16,0.6761564225334071,0.6709721779216737,0.7204760674398125,0.6931813518904066,0.3199235562772884,RELIANCE,yfinance,0.42899357404736205,0.7816497168341581,0.9228927399999574,0.9767054102099273,0.4963122361763773,0.2835515404113974,0.0,0.04913579483408803
2025-07-17,0.7493646259635689,0.6632948643954029,0.7319048666532106,0.642685752916921,0.36432047480298235,RELIANCE,yfinance,0.3448227182617113,0.7310609859654029,0.8947176759325473,0.9956845600215143,0.4718343247372402,0.24396857741881542,0.0,0.04642575195597498
2025-07-18,0.7361466234389269,0.6369730399942233,0.7090474687263777,0.640490116609544,0.3164303602726208,RELIANCE,yfinance,0.4235990268812461,0.7072544796854263,0.8598050348956257,1.0,0.4721389673202464,0.3573912878587666,0.0,0.04386203621769269
2025-07-21,0.6354856364140469,0.5887156278618457,0.490000023276008,0.3803260493009146,0.6897189431626138,RELIANCE,yfinance,0.0,0.6389349840044876,0.7829701838927559,0.9875820329995548,0.72227678160206,0.16126433495102788,0.0,0.04143687125537143
2025-07-22,0.44433170740879735,0.34688060556380584,0.4309523489353424,0.29360514198649934,0.6268274625779487,RELIANCE,yfinance,0.28007825593990165,0.5489168458297691,0.6980367952324258,0.970848679989258,0.7374437772936616,0.06650255128292526,0.0,0.039142881067617985
2025-07-23,0.43721385130177914,0.3145257836530453,0.44857147676318565,0.3583710315925428,0.2567566213681625,RELIANCE,yfinance,0.5383098769546978,0.473281751379357,0.633792227669197,0.9520455758644939,0.7415781968370122,0.12958787559164175,0.0,0.036973070732415625
2025-07-24,0.4026430763259379,0.2980742985532432,0.3609522141317596,0.239266506792414,0.4530108666623436,RELIANCE,yfinance,0.22457091513592373,0.3821476048674004,0.5560046124364799,0.9113570030051363,0.7837487171055079,0.05917614011837363,0.0,0.03492080791584673
2025-07-25,0.2994405672759406,0.17743088299067633,0.3042854338657577,0.1777927262820489,0.364323824632433,RELIANCE,yfinance,0.3210003616513857,0.2776222700800961,0.48556695226795554,0.8568853804958767,0.7785400748539649,0.0,0.0,0.03297980515451471
2025-07-28,0.26588728652474103,0.214721201157281,0.30857149133034056,0.1552894721795255,0.23812557680836238,RELIANCE,yfinance,0.38801356518771435,0.22678553735862117,0.42016552224583137,0.8071255436193123,0.7658789518322265,0.22937518343147184,0.0,0.031144102892310954
2025-07-29,0.21860710506128012,0.28271991925869244,0.29904787673670263,0.3172062142427112,0.3303753007547565,RELIANCE,yfinance,0.7100176037322776,0.23211712130633622,0.3736835059521688,0.7581143056765143,0.8647290105376645,0.4856201435934019,0.0,0.029408053251115618
2025-07-30,0.39705132271975696,0.2997201336520474,0.3861909106188106,0.2787852695944064,0.22157582123834896,RELIANCE,yfinance,0.3614919191477675,0.21413835464143283,0.32230154741822403,0.7102479583530528,0.869065296107569,0.37888719301092516,0.0,0.027766304514277085
2025-07-31,0.2445344225322561,0.18620489598542456,0.29523776637481713,0.1695597628120833,0.5244734851779266,RELIANCE,yfinance,0.23946725877672315,0.1983913007271667,0.26363752755055003,0.654058945946149,0.9041172270716394,0.38797308257178925,0.0,0.026213786301089392
2025-08-01,0.2384340436200807,0.2043017168691037,0.3052382658982067,0.1887702351362357,0.31719415211975055,RELIANCE,yfinance,0.46069489721941465,0.20087116729244414,0.20762770214336435,0.5952277910837456,0.7847253177848178,0.472652067744155,0.0,0.024745695410097746
2025-08-04,0.2801217046403659,0.26023617429862345,0.3404759384215854,0.28646932398752867,0.19400798488704465,RELIANCE,yfinance,0.5971040278831821,0.23050526122557713,0.19599018293356885,0.5379819648695481,0.8214364583221522,0.6000914864454947,0.0,0.023357482308774102
2025-08-05,0.3609554647986659,0.2322688021747723,0.32333305392194056,0.1777927262820489,0.28630199419342406,RELIANCE,yfinance,0.24059598834554605,0.19901115339704667,0.18163032531022338,0.4737345178153447,0.8542820879946361,0.3163596806536775,0.0,0.022044838247046616
2025-08-06,0.2638538940689479,0.14946425076771686,0.300476751429831,0.18383139881002464,0.17930229506342701,RELIANCE,yfinance,0.43771986415350345,0.1775606647179071,0.15998873998327667,0.41816209706140306,0.8207542974675434,0.36201322084387466,0.0,0.02080368297211166
2025-08-07,0.24250070157457237,0.13739896760803472,0.2180950977830074,0.1651691628800238,0.30660789201379146,RELIANCE,yfinance,0.3947284430897885,0.17656880926894658,0.15080123359738806,0.3618850618110869,0.7239749232726443,0.45640604760988923,0.0,0.01963015302213167
2025-08-08,0.22877451813114114,0.1565923055798919,0.21333324888636263,0.04661354715673838,0.2702484436354316,RELIANCE,yfinance,0.22039480974265657,0.14445500073245654,0.13453601432941298,0.3057841801848653,0.7002545636146281,0.3110354732141815,0.0,0.018520590576593943
2025-08-11,0.15251660627899621,0.1061421027845375,0.195238131129976,0.14760541778640324,0.30724654160841597,RELIANCE,yfinance,0.6061558124708927,0.11308504579220369,0.1335832500995675,0.2628498644928534,0.7501539642518004,0.31635827757390333,0.0,0.01747153284142744
2025-08-12,0.21301497517734358,0.18236694539967413,0.2619048023534747,0.11577138206022575,0.376307670464062,RELIANCE,yfinance,0.3715438717126488,0.09907415680889464,0.10860686485686166,0.21661288422362368,0.6455865577979406,0.39550689710677406,0.0,0.01647970194731263
2025-08-13,0.24402636514039955,0.12698056830340043,0.27285723761106606,0.1278460363854066,0.22917200513722466,RELIANCE,yfinance,0.4484037746230505,0.0864268221297877,0.08989154935744992,0.17125661810622894,0.6487617876551314,0.4019324571571606,0.0,0.015541995340053294
2025-08-14,0.21759446707359142,0.09634964246760891,0.2636763714453041,0.10966140516687606,0.2190028756288229,RELIANCE,yfinance,0.39532609124138257,0.07388738041356646,0.0824646091418817,0.1284926274257483,0.6474792572821036,0.40229335094272917,0.0,0.01465547664234812
2025-08-18,0.2824174412969427,0.17453089846181502,0.29666486223400224,0.15319473827598173,0.36218445144391476,RELIANCE,yfinance,0.5036998132186385,0.09796453087227874,0.07805351844244868,0.08939742454118971,0.645294591642399,0.5756541133322219,0.0,0.013817366966788036
2025-08-19,0.2824174412969427,0.3182293736685802,0.35451392322379593,0.3648025508127688,0.44207665454684025,RELIANCE,yfinance,0.7969129097524976,0.147030299383216,0.08776624205282602,0.08815199035515775,0.8212414201498454,0.6914956194726972,0.0,0.01302503666047139
2025-08-20,0.3998138302247085,0.33970171412057226,0.45443534690190823,0.3256773073857202,0.2681597174096168,RELIANCE,yfinance,0.360694345238344,0.19444895264805773,0.10610280395268212,0.09072510692670654,0.8224862838398653,0.6846954400299687,0.0,0.012275997462174892
2025-08-21,0.4610641201000645,0.37824157110761547,0.5036790952569499,0.39070285251095616,0.3387114896384243,RELIANCE,yfinance,0.5382958422336576,0.25382944037287736,0.13175328886321758,0.09331905539130148,0.8259201940855537,0.7406663832997735,0.0,0.011567895053592903
2025-08-22,0.43554316598533305,0.3314431733376342,0.44439552369026725,0.30473669517720126,0.17882766418236348,RELIANCE,yfinance,0.2815514690280698,0.29789778919720966,0.14905860004629012,0.09857166071365597,0.842186250482884,0.6690618759586366,0.0,0.010898501986787323
2025-08-25,0.4084907053956499,0.3099708328856421,0.43387714121375787,0.3234729262033458,0.18376140978033415,RELIANCE,yfinance,0.45929950387667273,0.33636436578084883,0.18338705473410677,0.1102594320848187,0.8132242436280813,0.6415823372438418,0.0,0.010265710970540631
2025-08-26,0.3742928761099771,0.25766674126036904,0.31865699489018073,0.17082911505228449,0.3732527182022049,RELIANCE,yfinance,0.16634629868610085,0.29254493058075504,0.18626661634412223,0.11150616151808457,0.8716957154457566,0.26095865156819875,0.0,0.00966752849896535
2025-08-28,0.281907146828682,0.15966512180346548,0.24646516256694095,0.17633973166687422,0.40449384230662494,RELIANCE,yfinance,0.4368090016815249,0.2588089285529751,0.1937766304608477,0.10020458969778723,0.8711686221648406,0.30622850804078483,0.0,0.00910206880629394
2025-08-29,0.2369900183586866,0.22187973120097215,0.1675799202329875,0.018184631218531422,0.5765038659797774,RELIANCE,yfinance,0.15172093662099906,0.17465545673978333,0.18017945130355528,0.0792968707204551,0.9369981800283683,0.07804922844871454,0.0,0.00856754813238636
2025-09-01,0.108874953316767,0.0,0.12263911999975186,0.0,0.3451934096254429,RELIANCE,yfinance,0.394858688275344,0.10581412382708244,0.16658227214626464,0.06569326678137166,0.9346492813714303,0.1442698667006725,0.0,0.008062279284107188
2025-09-02,0.10275017355729954,0.11727154795042605,0.18909407723315663,0.06943363480729303,0.3539450080933723,RELIANCE,yfinance,0.5510049203515649,0.04842555294383466,0.1561965331659625,0.05611901508752659,0.9611498732925373,0.1976066664645315,0.0,0.007584666478293034
2025-09-03,0.17880211836306437,0.07322599710809019,0.2177796199000488,0.10304826161975278,0.24117429039702237,RELIANCE,yfinance,0.4865862918007188,0.03311356600526594,0.12374099459310628,0.04140333345907976,0.7796806393333048,0.38935488859654205,0.0,0.007133200452616784
2025-09-04,0.18952141754738694,0.059461762469860346,0.2015243623337053,0.029757464255323995,0.4063797040902032,RELIANCE,yfinance,0.29830482615717957,0.0,0.0870491875063859,0.029526617897369434,0.7741799476118961,0.30611346175390314,0.0,0.006706453831242687
2025-09-05,0.14460428907739153,0.09800161945690355,0.21204274481021468,0.11627387603130668,0.17755863200341004,RELIANCE,yfinance,0.5808510200999976,0.022158783186203124,0.05302208422909516,0.024106547901130426,0.7893636498899325,0.5669239326832354,0.0,0.0063030767327010295
2025-09-08,0.23137553306747982,0.12553008873336324,0.27467272957782374,0.13556103418237164,0.21471853595857518,RELIANCE,yfinance,0.46106506001386166,0.052782605101421964,0.03204559055659928,0.021731118438971464,0.7455248995447289,0.6077258390923979,0.0,0.005921792607958221
2025-09-09,0.21402115965542823,0.09910248939525435,0.25698296143459043,0.12288634689573819,0.29977752829914406,RELIANCE,yfinance,0.40500748330292674,0.06485780315339085,0.007174382210841657,0.027850406068104405,0.7328097102381476,0.5183527166177482,0.0,0.005561394297198152
2025-09-10,0.2512820018910036,0.1392943233715931,0.28280006655656553,0.12729510926048615,0.23943028928082233,RELIANCE,yfinance,0.43493693374611087,0.07033527054388244,0.001776497008798117,0.026220931076602838,0.7311415516780783,0.48692831299002665,0.0,0.005220740294329396
2025-09-11,0.2109587697756936,0.12277724180571781,0.2871030146783715,0.16201226300547944,0.3001346385580121,RELIANCE,yfinance,0.48806633011386213,0.1002121996244707,0.0,0.029930789003630665,0.6294554008214591,0.6035800705311951,0.0,0.004898751208734176
2025-09-12,0.24821961201126985,0.18223900427557815,0.313398095456356,0.22648620832310318,0.22752312073799508,RELIANCE,yfinance,0.5397184269715362,0.1251096405249612,0.025827809322041873,0.03784458770958388,0.6430965163520078,0.5784690508279865,0.0,0.004594406414253349
2025-09-15,0.2977300137657819,0.20701462662439152,0.35212346133488825,0.2501821288389161,0.1658533444666503,RELIANCE,yfinance,0.4682088961896823,0.15100303984623764,0.05684848813423571,0.04911841965157748,0.5968317913901678,0.582856008952213,0.0,0.004306740875874127
2025-09-16,0.35744879716618616,0.24665535354978552,0.39802021288014267,0.2832458285264554,0.26697098894033827,RELIANCE,yfinance,0.48424389478526947,0.18722893792598683,0.08335957195254906,0.05955228376103605,0.5993814194170134,0.6317458555853398,0.0,0.004034842145009598
2025-09-17,0.36918868528703097,0.2918017743304713,0.4396145999124519,0.33008606975046817,0.2310895827372532,RELIANCE,yfinance,0.5076657552075959,0.23304028996765602,0.11151053124341814,0.05676701648595994,0.5695802170983709,0.6767866701572676,0.0,0.003777847514726318
2025-09-18,0.4375849669285454,0.32373506752387193,0.45778176010283467,0.3366985406148997,0.2868143029727124,RELIANCE,yfinance,0.4384940399437429,0.2725026730101643,0.14956888732268148,0.05765123859905685,0.5166314747793744,0.6460416240793518,0.0,0.0035349413266554386
2025-09-19,0.40951191740234005,0.29620659824741224,0.42383731800211777,0.2948179888805553,0.41370003414367446,RELIANCE,yfinance,0.35575399790259643,0.2879391167608514,0.17170699768335496,0.04995849542138231,0.5258231311674822,0.532806631945428,0.0,0.0033053524217394603
2025-09-22,0.3533658183499311,0.26152045812636526,0.3492550237899703,0.2022393606823698,0.23842088425048485,RELIANCE,yfinance,0.26840875912466844,0.2771086387919883,0.17997460240672503,0.041735240563300025,0.5619135133790197,0.41086077447819147,0.0,0.003088351727336125
2025-09-23,0.2875216321198888,0.17508133343099086,0.2957089109219826,0.19783127100031273,0.4307051513923151,RELIANCE,yfinance,0.41955112277179296,0.2578131220941078,0.1892672022820303,0.031655140855168185,0.4971251837747849,0.37201413261893934,0.0,0.002883249973588242
2025-09-24,0.25842799365716296,0.18058702728628262,0.31292011980034573,0.16035880894802546,0.18202048190216222,RELIANCE,yfinance,0.3621151569888268,0.2194710023225852,0.19336684925965386,0.03081511905399914,0.45969150659909175,0.2851895128527443,0.0,0.0026893955322875307
2025-09-25,0.23801123036537675,0.11727154795042605,0.25841747201147935,0.1019464073699119,0.35069158611965895,RELIANCE,yfinance,0.32524440830123524,0.16643948359692473,0.18591914056879766,0.02484661979059055,0.47072739687146925,0.21802078803689384,0.0,0.00250617237182027
2025-09-26,0.1905420064839083,0.10736103017819243,0.24407470067803327,0.13060134469270235,0.30360853462786314,RELIANCE,yfinance,0.4776069858505229,0.12934223587042837,0.17403014765218217,0.03386569613791224,0.4738298087241274,0.2901255439261847,0.0,0.0023329981220929774
2025-09-29,0.23954211377015966,0.1420471702992394,0.253636548233664,0.10415078855228632,0.43738320543028864,RELIANCE,yfinance,0.38085291149044576,0.10718360464614385,0.15592337350100927,0.04222160590041213,0.47554031554773546,0.3577217543150635,0.0,0.0021693222436405257
