Date,Open,High,Low,Close,Volume,Symbol,Source
2025-04-28 00:00:00+05:30,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492,HDFCBANK,yfinance_NSE
2025-04-29 00:00:00+05:30,946.6048254524144,951.5381421157663,937.4288082816594,941.6715087890625,18918308,HDFCBANK,yfinance_NSE
2025-04-30 00:00:00+05:30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870,HDFCBANK,yfinance_NSE
2025-05-02 00:00:00+05:30,952.0314262519853,958.0007270723939,947.1967520748111,948.1340942382812,17840404,HDFCBANK,yfinance_NSE
2025-05-05 00:00:00+05:30,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024,HDFCBANK,yfinance_NSE
2025-05-06 00:00:00+05:30,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156,HDFCBANK,yfinance_NSE
2025-05-07 00:00:00+05:30,954.1033540161453,961.3553047488027,948.3807192627594,959.8259887695312,21420778,HDFCBANK,yfinance_NSE
2025-05-08 00:00:00+05:30,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,HDFCBANK,yfinance_NSE
2025-05-09 00:00:00+05:30,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796,HDFCBANK,yfinance_NSE
2025-05-12 00:00:00+05:30,946.0127244576516,966.8806765571811,943.3981029435623,965.5486450195312,18618972,HDFCBANK,yfinance_NSE
2025-05-13 00:00:00+05:30,961.9967305905121,967.7686868855955,947.1967808891196,948.4794311523438,24242102,HDFCBANK,yfinance_NSE
2025-05-14 00:00:00+05:30,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308,HDFCBANK,yfinance_NSE
2025-05-15 00:00:00+05:30,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458,HDFCBANK,yfinance_NSE
2025-05-16 00:00:00+05:30,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,HDFCBANK,yfinance_NSE
2025-05-19 00:00:00+05:30,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964,HDFCBANK,yfinance_NSE
