Date,Open,High,Low,Close,Volume,Symbol,Source,Returns,MA_5,MA_10,MA_20,Volatility,Momentum,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_position,Momentum_10,Momentum_20,Volume_MA_5,Volume_MA_20,Volume_ratio,High_Low_ratio,MA5_MA10_cross,MA10_MA20_cross,Stoch_K,Stoch_D,Williams_R,CCI,ADX,ROC_10,ROC_20,Price_to_MA5,Price_to_MA20,Price_to_High,Price_to_Low,Volume_Momentum,Price_Volume_Trend,Trend_Strength,Volatility_Trend,sentiment_score,garch_volatility
2023-04-13,0.012132224266652614,0.006927307194338539,0.014264690898235788,0.013280202522151008,0.21685002548269078,RELIANCE,yfinance,0.5510388098050154,0.002874950059388759,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.4450991043770237,0.4419737879613595,0.4519972216544681,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11998813.6,10229666.0,0.1932777903979231,0.5836958873304293,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4268449235491367,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.0
2023-04-17,0.07470671215132674,0.05879324557774446,0.020549825034161362,0.023755098213867232,0.31410103773028936,RELIANCE,yfinance,0.5510388098050154,0.002874950059388759,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.4502070072425917,0.4430908383832094,0.46237134024799315,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11998813.6,10229666.0,0.1932777903979231,0.2494620131657678,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4268449235491367,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.0155217419535561
2023-04-18,0.033004751649401864,0.016747905434312482,0.0,0.0,0.18229209112999842,RELIANCE,yfinance,0.43714104072783655,0.002874950059388759,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.4425669503270309,0.4423136699709745,0.4447796089863536,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11998813.6,10229666.0,0.1932777903979231,0.2895431317934245,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4268449235491367,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.027497484626734015
2023-04-19,0.0,0.0,0.0055276269923938415,0.010212132577000599,0.21501524021176313,RELIANCE,yfinance,0.5503821542710602,0.002874950059388759,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.44158977815416933,0.4414782368572034,0.4442385009828742,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11998813.6,10229666.0,0.1932777903979231,0.7928005848132496,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4268449235491367,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.06375429685580392
2023-04-20,0.0130888885633893,0.0009646473100377584,0.0054385188390204675,0.004996483990436396,0.12275926281620277,RELIANCE,yfinance,0.4986202408872866,0.002874950059388759,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.43832085834344636,0.44009500828059,0.4391510895416704,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11998813.6,10229666.0,0.1932777903979231,0.5336405215982885,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4268449235491367,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.06510952680726789
2023-04-21,0.010088446442926724,0.002718286703744077,0.009271911597066751,0.007582391824105805,0.13397099857460906,RELIANCE,yfinance,0.5247312930379868,0.0017033188617827655,0.0,0.0,0.15101111905189524,0.48932324852592063,0.6959749301151359,0.43709795731709866,0.4387209884410884,0.43923661167122285,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,11052635.4,10229666.0,0.1932777903979231,0.527069214247153,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.44381663689725137,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.0663294116135532,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.06407681676456312
2023-04-24,0.03126551119634868,0.020167652718380502,0.019613564061948807,0.01547161408279063,0.22662507074924154,RELIANCE,yfinance,0.5424778252988736,0.0,0.0,0.0,0.15101111905189524,0.48323962991661384,0.6959749301151359,0.4400780687930248,0.4382734949825704,0.44784132133189847,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,10053976.8,10229666.0,0.1932777903979231,0.3127836209568468,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4873678142722895,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.07746283892495284,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.06132689672102487
2023-04-25,0.023438096925989083,0.019904590264828492,0.021842441874510232,0.03129342271811009,0.16180485563510832,RELIANCE,yfinance,0.568836795852767,0.006434813699409236,0.0,0.0,0.15101111905189524,0.5782718486392613,0.6959749301151359,0.45018536681723764,0.44012587144223664,0.4692003601131669,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,9820086.8,10229666.0,0.1932777903979231,0.8734790147891656,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.5307634886270343,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.09529685128418683,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.061313304705792104
2023-04-26,0.0347441966434201,0.02472750293100301,0.025007376732700592,0.01906544465800941,0.15097318792070702,RELIANCE,yfinance,0.47558426102290274,0.008255305320834072,0.0,0.0,0.15101111905189524,0.5241536105446808,0.6959749301151359,0.45208346359629875,0.44202286856295936,0.46961475504151334,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,9088958.6,10229666.0,0.1932777903979231,0.25846207939866445,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.4670688242428884,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.07538508170061284,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.06967888541893152
2023-04-27,0.031265461330470146,0.02288587977129275,0.03387798076259596,0.03217008110262087,0.16059604830141905,RELIANCE,yfinance,0.55969757396685,0.013842966233953202,0.0,0.0,0.15101111905189524,0.5681966369529027,0.6959749301151359,0.45988123336989356,0.44524576533125626,0.4819284697297619,0.011308081630390987,0.0,0.26383419374974854,0.6614754737468826,0.5021569612050096,0.5354267180494906,9520917.6,10229666.0,0.1932777903979231,0.6714463753347367,0.520381896381454,0.6087172329054971,0.9685989189037322,0.9356672267780908,0.9685989189950027,0.7369326069805244,0.6344261599613449,0.5021569612050096,0.5354267180494906,0.5017985620429446,0.5535124297101017,0.9294615249482119,0.23734511739898823,0.140454420014685,0.5674535580755451,0.3514607643355376,0.13112618849230417,0.5,0.07437148906952729
