Date,Open,High,Low,Close,Volume,Symbol,Source
2021-04-15 00:00:00+05:30,175.171331916611,176.38663285775263,172.65691088431512,173.2436065673828,17530742,ITC,yfinance
2021-04-16 00:00:00+05:30,174.33319986020174,175.38087534013084,173.07598928428683,174.29129028320312,13311926,ITC,yfinance
2021-04-19 00:00:00+05:30,171.81876596476732,172.74072543432717,170.77109056254315,172.3216552734375,15792299,ITC,yfinance
2021-04-20 00:00:00+05:30,172.8245521055819,173.49506699961384,169.7234351083179,170.60348510742188,21364882,ITC,yfinance
2021-04-22 00:00:00+05:30,169.3043324438919,172.90833811807286,168.0890316252393,172.5730743408203,23139735,ITC,yfinance
2021-04-23 00:00:00+05:30,171.19013175092724,173.49501724573776,171.19013175092724,172.11209106445312,19625381,ITC,yfinance
2021-04-26 00:00:00+05:30,172.48929113330914,173.28552192899036,171.56733160841057,172.07022094726562,19886214,ITC,yfinance
2021-04-27 00:00:00+05:30,172.07020060411148,173.45312693895448,171.8606655358622,172.1540069580078,11444814,ITC,yfinance
2021-04-28 00:00:00+05:30,172.6569242082953,173.07599441268437,172.07022847995216,172.23785400390625,12708021,ITC,yfinance
2021-04-29 00:00:00+05:30,173.5788663902081,173.95602697858536,171.02253584164126,171.23207092285156,13096755,ITC,yfinance
2021-04-30 00:00:00+05:30,170.8968079139267,172.4054630634551,169.30434640492848,169.80723571777344,16495657,ITC,yfinance
2021-05-03 00:00:00+05:30,168.63382095765232,169.17861981040485,167.62805518434735,168.42428588867188,20611626,ITC,yfinance
2021-05-04 00:00:00+05:30,168.63383302615236,169.59770208584632,166.8737459941572,167.29281616210938,18259282,ITC,yfinance
2021-05-05 00:00:00+05:30,168.84334694727326,169.3043266320427,167.20897605491345,168.8014373779297,13862655,ITC,yfinance
2021-05-06 00:00:00+05:30,169.55577706307764,172.61498389480252,169.38815156897041,169.9329376220703,14320889,ITC,yfinance
2021-05-07 00:00:00+05:30,170.10054695921596,173.0340375889748,170.10054695921596,172.11209106445312,19463495,ITC,yfinance
2021-05-10 00:00:00+05:30,173.620756172134,173.87220081724544,171.8187596620128,172.2797393798828,16295368,ITC,yfinance
2021-05-11 00:00:00+05:30,170.89680219222063,173.07597208958046,170.77108626272164,170.98062133789062,13747541,ITC,yfinance
2021-05-12 00:00:00+05:30,170.89680635678465,172.02830090587284,170.01676925083424,170.35202026367188,16537612,ITC,yfinance
2021-05-14 00:00:00+05:30,171.81877648451302,178.69152498609213,170.98063611141785,177.89529418945312,61647120,ITC,yfinance
2021-05-17 00:00:00+05:30,181.70880021836882,181.87642570269017,177.39237046031693,178.18861389160156,38001828,ITC,yfinance
2021-05-18 00:00:00+05:30,179.44583163526812,179.8649017579203,175.71609731245948,176.05136108398438,30479551,ITC,yfinance
